Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,3.01,0.0,36.33525
vehicle,1,2,6.02,0.0,35.40775000000001
vehicle,1,3,3.01,0.0,34.87575
vehicle,1,4,6.02,0.0,35.13825
vehicle,1,5,6.407000000003146,0.0,36.76925
vehicle,1,6,12.04,0.0,39.7565
vehicle,1,7,17.32899999999986,0.0,0.0
vehicle,1,8,70.95000000000051,0.0,44.8875
vehicle,1,9,31.949000000015268,0.0,0.0
vehicle,1,10,17.630000000006195,0.0,43.258250000000004
vehicle,1,11,43.43000000000001,0.0,42.51275000000001
vehicle,1,12,9.03,0.0,42.3675
vehicle,1,13,62.006000000007674,0.0,42.86275
vehicle,1,14,48.59000000000001,0.0,43.43850000000002
vehicle,1,15,56.932000000003534,0.0,43.89175
vehicle,1,16,6.02,0.0,45.766000000000005
vehicle,1,17,0.0,0.0,48.236999999999995
vehicle,1,18,5166.555352086243,0.0,50.72725
vehicle,1,19,68.11200000000022,0.0,50.571500000000015
vehicle,1,20,26.230000000000004,0.0,49.42
vehicle,1,21,12.04,0.0,47.88175000000001
vehicle,1,22,3.01,0.0,45.53324999999999
vehicle,1,23,6.02,0.0,42.1435
vehicle,1,24,3.01,0.0,39.23150000000001
