DemandCost,GenerationRevenue,RegUpRev,RegDownRev,RevenueTotal
194436.66077993857,0.0,0.0,7998.984,-186437.67677993857
189315.02735656954,0.0,0.0,10299.767999999962,-179015.2593565696
267996.2031462953,0.0,0.0,8712.980567873832,-259283.22257842144
232269.66275552817,0.0,0.0,7718.3214909492,-224551.34126457898
263382.34058687,0.0,0.0,9479.84737724311,-253902.49320962687
210108.691079902,0.0,0.0,8246.4,-201862.291079902
200607.50172552187,0.0,0.0,7899.930000000002,-192707.57172552188
179688.70708152658,0.0,0.0,7739.61745653007,-171949.0896249965
176478.67187316914,0.0,0.0,7953.759000000002,-168524.91287316915
245109.52509595835,0.0,0.0,8436.357000000035,-236673.1680959583
182828.8941628544,0.0,0.0,8872.689000000002,-173956.2051628544
176982.56775980207,0.0,0.0,9319.33292519881,-167663.23483460327
169918.1407216632,0.0,0.0,8462.568,-161455.5727216632
201878.1556912615,0.0,0.0,8002.5960000000005,-193875.5596912615
162066.29966687114,0.0,0.0,7817.166,-154249.13366687114
