Hour,pr_e,pr_fre_u,pr_fre_d
0,46.53808767760486,2.7200231321570865,12.0
1,46.53808767760486,2.7079687948625755,0.0005031074178736212
2,46.53808767760486,2.7029221818511573,0.0005031074178736212
3,46.53808767760486,2.7026810469662763,0.0005031074178736212
4,46.53808767760486,2.7079687948625755,0.0005031074178736212
5,46.53808767760486,2.7256220505834703,0.0005031074178736212
6,46.53808767760486,2.917530102375523,0.0005486228111083897
7,46.53808767760486,3.008586339818464,12.0
8,46.53808767760486,2.748044726954923,0.0005486228111083897
9,46.53808767760486,2.7256220505834703,12.0
10,46.53808767760486,2.7191489893678,12.0
11,46.53808767760486,2.7062931913659405,12.0
12,46.53808767760486,2.7200231321570865,12.0
13,46.53808767760486,2.7372528726663106,12.0
14,46.53808767760486,2.8807300723294,12.0
15,46.53808767760486,3.064201474739951,12.0
16,59.75677719245546,9999.0,12.0
17,65.9553137722021,4.411699743119164,12.0
18,65.94845481324379,4.411699743119164,12.0
19,65.93976916034526,4.411699743119164,12.0
20,59.312187738365,4.206808767760487,12.0
21,59.312187738365,4.206808767760487,12.0
22,59.312187738365,4.411699743119164,12.0
23,46.53808767760486,3.226982004163752,12.0
