"","INTERVALSTARTTIME_GMT","INTERVALENDTIME_GMT","LOAD_TYPE","OPR_DT","OPR_HR","OPR_INTERVAL","MARKET_RUN_ID","TAC_AREA_NAME","LABEL","XML_DATA_ITEM","POS","MW","EXECUTION_TYPE","GROUP"
"1","2019-06-16T21:00:00-00:00","2019-06-16T22:00:00-00:00",0,"2019-06-16",15,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,4805,"ACTUAL",1
"2","2019-06-16T09:00:00-00:00","2019-06-16T10:00:00-00:00",0,"2019-06-16",3,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3064,"ACTUAL",1
"3","2019-06-16T15:00:00-00:00","2019-06-16T16:00:00-00:00",0,"2019-06-16",9,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3155,"ACTUAL",1
"4","2019-06-16T08:00:00-00:00","2019-06-16T09:00:00-00:00",0,"2019-06-16",2,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3266,"ACTUAL",1
"5","2019-06-17T06:00:00-00:00","2019-06-17T07:00:00-00:00",0,"2019-06-16",24,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3820,"ACTUAL",1
"6","2019-06-17T03:00:00-00:00","2019-06-17T04:00:00-00:00",0,"2019-06-16",21,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,4851,"ACTUAL",1
"7","2019-06-16T23:00:00-00:00","2019-06-17T00:00:00-00:00",0,"2019-06-16",17,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,5289,"ACTUAL",1
"8","2019-06-16T22:00:00-00:00","2019-06-16T23:00:00-00:00",0,"2019-06-16",16,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,5067,"ACTUAL",1
"9","2019-06-17T02:00:00-00:00","2019-06-17T03:00:00-00:00",0,"2019-06-16",20,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,5066,"ACTUAL",1
"10","2019-06-17T01:00:00-00:00","2019-06-17T02:00:00-00:00",0,"2019-06-16",19,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,5323,"ACTUAL",1
"11","2019-06-16T19:00:00-00:00","2019-06-16T20:00:00-00:00",0,"2019-06-16",13,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,4235,"ACTUAL",1
"12","2019-06-16T12:00:00-00:00","2019-06-16T13:00:00-00:00",0,"2019-06-16",6,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2783,"ACTUAL",1
"13","2019-06-16T11:00:00-00:00","2019-06-16T12:00:00-00:00",0,"2019-06-16",5,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2854,"ACTUAL",1
"14","2019-06-16T10:00:00-00:00","2019-06-16T11:00:00-00:00",0,"2019-06-16",4,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2952,"ACTUAL",1
"15","2019-06-16T16:00:00-00:00","2019-06-16T17:00:00-00:00",0,"2019-06-16",10,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3389,"ACTUAL",1
"16","2019-06-16T20:00:00-00:00","2019-06-16T21:00:00-00:00",0,"2019-06-16",14,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,4533,"ACTUAL",1
"17","2019-06-16T17:00:00-00:00","2019-06-16T18:00:00-00:00",0,"2019-06-16",11,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3668,"ACTUAL",1
"18","2019-06-16T14:00:00-00:00","2019-06-16T15:00:00-00:00",0,"2019-06-16",8,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2955,"ACTUAL",1
"19","2019-06-17T05:00:00-00:00","2019-06-17T06:00:00-00:00",0,"2019-06-16",23,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,4209,"ACTUAL",1
"20","2019-06-17T04:00:00-00:00","2019-06-17T05:00:00-00:00",0,"2019-06-16",22,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,4570,"ACTUAL",1
"21","2019-06-17T00:00:00-00:00","2019-06-17T01:00:00-00:00",0,"2019-06-16",18,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,5406,"ACTUAL",1
"22","2019-06-16T13:00:00-00:00","2019-06-16T14:00:00-00:00",0,"2019-06-16",7,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2813,"ACTUAL",1
"23","2019-06-16T18:00:00-00:00","2019-06-16T19:00:00-00:00",0,"2019-06-16",12,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3951,"ACTUAL",1
"24","2019-06-17T06:00:00-00:00","2019-06-17T07:00:00-00:00",0,"2019-06-16",24,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1156,"ACTUAL",2
"25","2019-06-17T05:00:00-00:00","2019-06-17T06:00:00-00:00",0,"2019-06-16",23,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1318,"ACTUAL",2
"26","2019-06-16T15:00:00-00:00","2019-06-16T16:00:00-00:00",0,"2019-06-16",9,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,954,"ACTUAL",2
"27","2019-06-16T21:00:00-00:00","2019-06-16T22:00:00-00:00",0,"2019-06-16",15,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1382,"ACTUAL",2
"28","2019-06-16T22:00:00-00:00","2019-06-16T23:00:00-00:00",0,"2019-06-16",16,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1522,"ACTUAL",2
"29","2019-06-16T10:00:00-00:00","2019-06-16T11:00:00-00:00",0,"2019-06-16",4,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,864,"ACTUAL",2
"30","2019-06-16T14:00:00-00:00","2019-06-16T15:00:00-00:00",0,"2019-06-16",8,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,902,"ACTUAL",2
"31","2019-06-16T23:00:00-00:00","2019-06-17T00:00:00-00:00",0,"2019-06-16",17,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1655,"ACTUAL",2
"32","2019-06-17T02:00:00-00:00","2019-06-17T03:00:00-00:00",0,"2019-06-16",20,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1651,"ACTUAL",2
"33","2019-06-16T08:00:00-00:00","2019-06-16T09:00:00-00:00",0,"2019-06-16",2,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,928,"ACTUAL",2
"34","2019-06-16T11:00:00-00:00","2019-06-16T12:00:00-00:00",0,"2019-06-16",5,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,859,"ACTUAL",2
"35","2019-06-16T09:00:00-00:00","2019-06-16T10:00:00-00:00",0,"2019-06-16",3,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,887,"ACTUAL",2
"36","2019-06-16T17:00:00-00:00","2019-06-16T18:00:00-00:00",0,"2019-06-16",11,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1054,"ACTUAL",2
"37","2019-06-16T18:00:00-00:00","2019-06-16T19:00:00-00:00",0,"2019-06-16",12,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1109,"ACTUAL",2
"38","2019-06-16T13:00:00-00:00","2019-06-16T14:00:00-00:00",0,"2019-06-16",7,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,863,"ACTUAL",2
"39","2019-06-16T16:00:00-00:00","2019-06-16T17:00:00-00:00",0,"2019-06-16",10,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,999,"ACTUAL",2
"40","2019-06-17T00:00:00-00:00","2019-06-17T01:00:00-00:00",0,"2019-06-16",18,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1717,"ACTUAL",2
"41","2019-06-17T03:00:00-00:00","2019-06-17T04:00:00-00:00",0,"2019-06-16",21,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1558,"ACTUAL",2
