"","INTERVALSTARTTIME_GMT","INTERVALENDTIME_GMT","LOAD_TYPE","OPR_DT","OPR_HR","OPR_INTERVAL","MARKET_RUN_ID","TAC_AREA_NAME","LABEL","XML_DATA_ITEM","POS","MW","EXECUTION_TYPE","GROUP"
"1","2019-02-10T10:00:00-00:00","2019-02-10T11:00:00-00:00",0,"2019-02-10",3,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3048,"ACTUAL",1
"2","2019-02-11T00:00:00-00:00","2019-02-11T01:00:00-00:00",0,"2019-02-10",17,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2840,"ACTUAL",1
"3","2019-02-11T01:00:00-00:00","2019-02-11T02:00:00-00:00",0,"2019-02-10",18,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3191,"ACTUAL",1
"4","2019-02-10T13:00:00-00:00","2019-02-10T14:00:00-00:00",0,"2019-02-10",6,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3447,"ACTUAL",1
"5","2019-02-10T14:00:00-00:00","2019-02-10T15:00:00-00:00",0,"2019-02-10",7,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3591,"ACTUAL",1
"6","2019-02-10T19:00:00-00:00","2019-02-10T20:00:00-00:00",0,"2019-02-10",12,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2380,"ACTUAL",1
"7","2019-02-10T22:00:00-00:00","2019-02-10T23:00:00-00:00",0,"2019-02-10",15,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2317,"ACTUAL",1
"8","2019-02-11T04:00:00-00:00","2019-02-11T05:00:00-00:00",0,"2019-02-10",21,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3223,"ACTUAL",1
"9","2019-02-10T15:00:00-00:00","2019-02-10T16:00:00-00:00",0,"2019-02-10",8,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3505,"ACTUAL",1
"10","2019-02-10T20:00:00-00:00","2019-02-10T21:00:00-00:00",0,"2019-02-10",13,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2279,"ACTUAL",1
"11","2019-02-10T09:00:00-00:00","2019-02-10T10:00:00-00:00",0,"2019-02-10",2,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3022,"ACTUAL",1
"12","2019-02-10T11:00:00-00:00","2019-02-10T12:00:00-00:00",0,"2019-02-10",4,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3109,"ACTUAL",1
"13","2019-02-10T21:00:00-00:00","2019-02-10T22:00:00-00:00",0,"2019-02-10",14,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2244,"ACTUAL",1
"14","2019-02-11T03:00:00-00:00","2019-02-11T04:00:00-00:00",0,"2019-02-10",20,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3295,"ACTUAL",1
"15","2019-02-11T07:00:00-00:00","2019-02-11T08:00:00-00:00",0,"2019-02-10",24,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2804,"ACTUAL",1
"16","2019-02-11T02:00:00-00:00","2019-02-11T03:00:00-00:00",0,"2019-02-10",19,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3295,"ACTUAL",1
"17","2019-02-11T05:00:00-00:00","2019-02-11T06:00:00-00:00",0,"2019-02-10",22,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3051,"ACTUAL",1
"18","2019-02-10T12:00:00-00:00","2019-02-10T13:00:00-00:00",0,"2019-02-10",5,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3245,"ACTUAL",1
