"","INTERVALSTARTTIME_GMT","INTERVALENDTIME_GMT","LOAD_TYPE","OPR_DT","OPR_HR","OPR_INTERVAL","MARKET_RUN_ID","TAC_AREA_NAME","LABEL","XML_DATA_ITEM","POS","MW","EXECUTION_TYPE","GROUP"
"1","2019-06-12T06:00:00-00:00","2019-06-12T07:00:00-00:00",0,"2019-06-11",24,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,4026,"ACTUAL",1
"2","2019-06-11T08:00:00-00:00","2019-06-11T09:00:00-00:00",0,"2019-06-11",2,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3652,"ACTUAL",1
"3","2019-06-11T23:00:00-00:00","2019-06-12T00:00:00-00:00",0,"2019-06-11",17,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,5868,"ACTUAL",1
"4","2019-06-11T22:00:00-00:00","2019-06-11T23:00:00-00:00",0,"2019-06-11",16,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,5650,"ACTUAL",1
"5","2019-06-11T16:00:00-00:00","2019-06-11T17:00:00-00:00",0,"2019-06-11",10,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,4074,"ACTUAL",1
"6","2019-06-11T11:00:00-00:00","2019-06-11T12:00:00-00:00",0,"2019-06-11",5,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3292,"ACTUAL",1
"7","2019-06-11T09:00:00-00:00","2019-06-11T10:00:00-00:00",0,"2019-06-11",3,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3465,"ACTUAL",1
"8","2019-06-11T19:00:00-00:00","2019-06-11T20:00:00-00:00",0,"2019-06-11",13,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,5000,"ACTUAL",1
"9","2019-06-11T15:00:00-00:00","2019-06-11T16:00:00-00:00",0,"2019-06-11",9,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3856,"ACTUAL",1
"10","2019-06-11T13:00:00-00:00","2019-06-11T14:00:00-00:00",0,"2019-06-11",7,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3487,"ACTUAL",1
"11","2019-06-12T04:00:00-00:00","2019-06-12T05:00:00-00:00",0,"2019-06-11",22,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,4967,"ACTUAL",1
"12","2019-06-12T02:00:00-00:00","2019-06-12T03:00:00-00:00",0,"2019-06-11",20,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,5466,"ACTUAL",1
"13","2019-06-11T20:00:00-00:00","2019-06-11T21:00:00-00:00",0,"2019-06-11",14,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,5293,"ACTUAL",1
"14","2019-06-12T05:00:00-00:00","2019-06-12T06:00:00-00:00",0,"2019-06-11",23,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,4487,"ACTUAL",1
"15","2019-06-11T12:00:00-00:00","2019-06-11T13:00:00-00:00",0,"2019-06-11",6,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3318,"ACTUAL",1
"16","2019-06-11T10:00:00-00:00","2019-06-11T11:00:00-00:00",0,"2019-06-11",4,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3333,"ACTUAL",1
"17","2019-06-12T00:00:00-00:00","2019-06-12T01:00:00-00:00",0,"2019-06-11",18,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,5897,"ACTUAL",1
"18","2019-06-12T03:00:00-00:00","2019-06-12T04:00:00-00:00",0,"2019-06-11",21,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,5316,"ACTUAL",1
"19","2019-06-11T17:00:00-00:00","2019-06-11T18:00:00-00:00",0,"2019-06-11",11,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,4362,"ACTUAL",1
"20","2019-06-11T14:00:00-00:00","2019-06-11T15:00:00-00:00",0,"2019-06-11",8,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3690,"ACTUAL",1
"21","2019-06-11T21:00:00-00:00","2019-06-11T22:00:00-00:00",0,"2019-06-11",15,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,5516,"ACTUAL",1
"22","2019-06-11T18:00:00-00:00","2019-06-11T19:00:00-00:00",0,"2019-06-11",12,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,4640,"ACTUAL",1
"23","2019-06-12T01:00:00-00:00","2019-06-12T02:00:00-00:00",0,"2019-06-11",19,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,5754,"ACTUAL",1
"24","2019-06-12T01:00:00-00:00","2019-06-12T02:00:00-00:00",0,"2019-06-11",19,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2615,"ACTUAL",2
"25","2019-06-11T23:00:00-00:00","2019-06-12T00:00:00-00:00",0,"2019-06-11",17,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2724,"ACTUAL",2
"26","2019-06-11T11:00:00-00:00","2019-06-11T12:00:00-00:00",0,"2019-06-11",5,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1133,"ACTUAL",2
"27","2019-06-12T02:00:00-00:00","2019-06-12T03:00:00-00:00",0,"2019-06-11",20,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2486,"ACTUAL",2
"28","2019-06-12T05:00:00-00:00","2019-06-12T06:00:00-00:00",0,"2019-06-11",23,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2005,"ACTUAL",2
"29","2019-06-11T13:00:00-00:00","2019-06-11T14:00:00-00:00",0,"2019-06-11",7,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1258,"ACTUAL",2
"30","2019-06-11T16:00:00-00:00","2019-06-11T17:00:00-00:00",0,"2019-06-11",10,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1619,"ACTUAL",2
"31","2019-06-11T09:00:00-00:00","2019-06-11T10:00:00-00:00",0,"2019-06-11",3,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1184,"ACTUAL",2
"32","2019-06-11T10:00:00-00:00","2019-06-11T11:00:00-00:00",0,"2019-06-11",4,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1137,"ACTUAL",2
"33","2019-06-11T12:00:00-00:00","2019-06-11T13:00:00-00:00",0,"2019-06-11",6,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1179,"ACTUAL",2
"34","2019-06-11T15:00:00-00:00","2019-06-11T16:00:00-00:00",0,"2019-06-11",9,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1467,"ACTUAL",2
"35","2019-06-12T04:00:00-00:00","2019-06-12T05:00:00-00:00",0,"2019-06-11",22,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2266,"ACTUAL",2
"36","2019-06-11T14:00:00-00:00","2019-06-11T15:00:00-00:00",0,"2019-06-11",8,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1366,"ACTUAL",2
"37","2019-06-11T22:00:00-00:00","2019-06-11T23:00:00-00:00",0,"2019-06-11",16,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2649,"ACTUAL",2
"38","2019-06-11T17:00:00-00:00","2019-06-11T18:00:00-00:00",0,"2019-06-11",11,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1793,"ACTUAL",2
"39","2019-06-11T20:00:00-00:00","2019-06-11T21:00:00-00:00",0,"2019-06-11",14,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2370,"ACTUAL",2
"40","2019-06-11T21:00:00-00:00","2019-06-11T22:00:00-00:00",0,"2019-06-11",15,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2532,"ACTUAL",2
"41","2019-06-12T00:00:00-00:00","2019-06-12T01:00:00-00:00",0,"2019-06-11",18,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2695,"ACTUAL",2
