"","INTERVALSTARTTIME_GMT","INTERVALENDTIME_GMT","LOAD_TYPE","OPR_DT","OPR_HR","OPR_INTERVAL","MARKET_RUN_ID","TAC_AREA_NAME","LABEL","XML_DATA_ITEM","POS","MW","EXECUTION_TYPE","GROUP"
"1","2019-01-23T20:00:00-00:00","2019-01-23T21:00:00-00:00",0,"2019-01-23",13,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2423,"ACTUAL",1
"2","2019-01-23T09:00:00-00:00","2019-01-23T10:00:00-00:00",0,"2019-01-23",2,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2837,"ACTUAL",1
"3","2019-01-23T21:00:00-00:00","2019-01-23T22:00:00-00:00",0,"2019-01-23",14,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2409,"ACTUAL",1
"4","2019-01-23T17:00:00-00:00","2019-01-23T18:00:00-00:00",0,"2019-01-23",10,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2902,"ACTUAL",1
"5","2019-01-23T10:00:00-00:00","2019-01-23T11:00:00-00:00",0,"2019-01-23",3,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2904,"ACTUAL",1
"6","2019-01-24T07:00:00-00:00","2019-01-24T08:00:00-00:00",0,"2019-01-23",24,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2903,"ACTUAL",1
"7","2019-01-24T02:00:00-00:00","2019-01-24T03:00:00-00:00",0,"2019-01-23",19,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3365,"ACTUAL",1
"8","2019-01-23T22:00:00-00:00","2019-01-23T23:00:00-00:00",0,"2019-01-23",15,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2467,"ACTUAL",1
"9","2019-01-23T12:00:00-00:00","2019-01-23T13:00:00-00:00",0,"2019-01-23",5,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3389,"ACTUAL",1
"10","2019-01-23T08:00:00-00:00","2019-01-23T09:00:00-00:00",0,"2019-01-23",1,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2824,"ACTUAL",1
"11","2019-01-24T06:00:00-00:00","2019-01-24T07:00:00-00:00",0,"2019-01-23",23,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2965,"ACTUAL",1
"12","2019-01-24T00:00:00-00:00","2019-01-24T01:00:00-00:00",0,"2019-01-23",17,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2986,"ACTUAL",1
"13","2019-01-23T16:00:00-00:00","2019-01-23T17:00:00-00:00",0,"2019-01-23",9,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3239,"ACTUAL",1
"14","2019-01-23T15:00:00-00:00","2019-01-23T16:00:00-00:00",0,"2019-01-23",8,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3656,"ACTUAL",1
"15","2019-01-24T05:00:00-00:00","2019-01-24T06:00:00-00:00",0,"2019-01-23",22,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3133,"ACTUAL",1
"16","2019-01-24T03:00:00-00:00","2019-01-24T04:00:00-00:00",0,"2019-01-23",20,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3393,"ACTUAL",1
"17","2019-01-24T01:00:00-00:00","2019-01-24T02:00:00-00:00",0,"2019-01-23",18,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3310,"ACTUAL",1
"18","2019-01-23T11:00:00-00:00","2019-01-23T12:00:00-00:00",0,"2019-01-23",4,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3070,"ACTUAL",1
"19","2019-01-23T18:00:00-00:00","2019-01-23T19:00:00-00:00",0,"2019-01-23",11,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2681,"ACTUAL",1
"20","2019-01-24T04:00:00-00:00","2019-01-24T05:00:00-00:00",0,"2019-01-23",21,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3321,"ACTUAL",1
"21","2019-01-23T23:00:00-00:00","2019-01-24T00:00:00-00:00",0,"2019-01-23",16,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2658,"ACTUAL",1
"22","2019-01-23T19:00:00-00:00","2019-01-23T20:00:00-00:00",0,"2019-01-23",12,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2528,"ACTUAL",1
"23","2019-01-23T13:00:00-00:00","2019-01-23T14:00:00-00:00",0,"2019-01-23",6,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3781,"ACTUAL",1
"24","2019-01-23T14:00:00-00:00","2019-01-23T15:00:00-00:00",0,"2019-01-23",7,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3925,"ACTUAL",1
"25","2019-01-24T06:00:00-00:00","2019-01-24T07:00:00-00:00",0,"2019-01-23",23,0,"ACTUAL","BCHA","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,8011,"ACTUAL",2
