"","INTERVALSTARTTIME_GMT","INTERVALENDTIME_GMT","LOAD_TYPE","OPR_DT","OPR_HR","OPR_INTERVAL","MARKET_RUN_ID","TAC_AREA_NAME","LABEL","XML_DATA_ITEM","POS","MW","EXECUTION_TYPE","GROUP"
"1","2019-06-30T05:00:00-00:00","2019-06-30T06:00:00-00:00",0,"2019-06-29",23,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,4734,"ACTUAL",1
"2","2019-06-30T06:00:00-00:00","2019-06-30T07:00:00-00:00",0,"2019-06-29",24,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,4358,"ACTUAL",1
"3","2019-06-30T01:00:00-00:00","2019-06-30T02:00:00-00:00",0,"2019-06-29",19,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,5894,"ACTUAL",1
"4","2019-06-29T19:00:00-00:00","2019-06-29T20:00:00-00:00",0,"2019-06-29",13,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,5196,"ACTUAL",1
"5","2019-06-29T15:00:00-00:00","2019-06-29T16:00:00-00:00",0,"2019-06-29",9,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3663,"ACTUAL",1
"6","2019-06-30T03:00:00-00:00","2019-06-30T04:00:00-00:00",0,"2019-06-29",21,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,5418,"ACTUAL",1
"7","2019-06-29T12:00:00-00:00","2019-06-29T13:00:00-00:00",0,"2019-06-29",6,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3155,"ACTUAL",1
"8","2019-06-29T22:00:00-00:00","2019-06-29T23:00:00-00:00",0,"2019-06-29",16,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,6034,"ACTUAL",1
"9","2019-06-29T21:00:00-00:00","2019-06-29T22:00:00-00:00",0,"2019-06-29",15,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,5881,"ACTUAL",1
"10","2019-06-29T20:00:00-00:00","2019-06-29T21:00:00-00:00",0,"2019-06-29",14,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,5582,"ACTUAL",1
"11","2019-06-29T14:00:00-00:00","2019-06-29T15:00:00-00:00",0,"2019-06-29",8,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3378,"ACTUAL",1
"12","2019-06-30T00:00:00-00:00","2019-06-30T01:00:00-00:00",0,"2019-06-29",18,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,6106,"ACTUAL",1
"13","2019-06-29T10:00:00-00:00","2019-06-29T11:00:00-00:00",0,"2019-06-29",4,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3201,"ACTUAL",1
"14","2019-06-30T02:00:00-00:00","2019-06-30T03:00:00-00:00",0,"2019-06-29",20,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,5647,"ACTUAL",1
"15","2019-06-29T23:00:00-00:00","2019-06-30T00:00:00-00:00",0,"2019-06-29",17,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,6128,"ACTUAL",1
"16","2019-06-29T18:00:00-00:00","2019-06-29T19:00:00-00:00",0,"2019-06-29",12,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,4801,"ACTUAL",1
"17","2019-06-29T11:00:00-00:00","2019-06-29T12:00:00-00:00",0,"2019-06-29",5,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3163,"ACTUAL",1
"18","2019-06-29T09:00:00-00:00","2019-06-29T10:00:00-00:00",0,"2019-06-29",3,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3308,"ACTUAL",1
"19","2019-06-29T17:00:00-00:00","2019-06-29T18:00:00-00:00",0,"2019-06-29",11,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,4384,"ACTUAL",1
"20","2019-06-29T16:00:00-00:00","2019-06-29T17:00:00-00:00",0,"2019-06-29",10,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3996,"ACTUAL",1
"21","2019-06-29T13:00:00-00:00","2019-06-29T14:00:00-00:00",0,"2019-06-29",7,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3200,"ACTUAL",1
"22","2019-06-29T08:00:00-00:00","2019-06-29T09:00:00-00:00",0,"2019-06-29",2,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3489,"ACTUAL",1
"23","2019-06-30T04:00:00-00:00","2019-06-30T05:00:00-00:00",0,"2019-06-29",22,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,5105,"ACTUAL",1
"24","2019-06-30T02:00:00-00:00","2019-06-30T03:00:00-00:00",0,"2019-06-29",20,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1595,"ACTUAL",2
"25","2019-06-29T23:00:00-00:00","2019-06-30T00:00:00-00:00",0,"2019-06-29",17,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1614,"ACTUAL",2
"26","2019-06-30T01:00:00-00:00","2019-06-30T02:00:00-00:00",0,"2019-06-29",19,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1658,"ACTUAL",2
"27","2019-06-29T14:00:00-00:00","2019-06-29T15:00:00-00:00",0,"2019-06-29",8,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,969,"ACTUAL",2
"28","2019-06-29T16:00:00-00:00","2019-06-29T17:00:00-00:00",0,"2019-06-29",10,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1104,"ACTUAL",2
"29","2019-06-29T19:00:00-00:00","2019-06-29T20:00:00-00:00",0,"2019-06-29",13,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1318,"ACTUAL",2
"30","2019-06-30T05:00:00-00:00","2019-06-30T06:00:00-00:00",0,"2019-06-29",23,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1268,"ACTUAL",2
"31","2019-06-29T15:00:00-00:00","2019-06-29T16:00:00-00:00",0,"2019-06-29",9,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1038,"ACTUAL",2
"32","2019-06-30T03:00:00-00:00","2019-06-30T04:00:00-00:00",0,"2019-06-29",21,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1509,"ACTUAL",2
"33","2019-06-29T17:00:00-00:00","2019-06-29T18:00:00-00:00",0,"2019-06-29",11,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1178,"ACTUAL",2
"34","2019-06-29T21:00:00-00:00","2019-06-29T22:00:00-00:00",0,"2019-06-29",15,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1452,"ACTUAL",2
"35","2019-06-30T06:00:00-00:00","2019-06-30T07:00:00-00:00",0,"2019-06-29",24,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1137,"ACTUAL",2
"36","2019-06-29T11:00:00-00:00","2019-06-29T12:00:00-00:00",0,"2019-06-29",5,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,884,"ACTUAL",2
"37","2019-06-29T20:00:00-00:00","2019-06-29T21:00:00-00:00",0,"2019-06-29",14,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1388,"ACTUAL",2
"38","2019-06-30T00:00:00-00:00","2019-06-30T01:00:00-00:00",0,"2019-06-29",18,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1661,"ACTUAL",2
"39","2019-06-29T08:00:00-00:00","2019-06-29T09:00:00-00:00",0,"2019-06-29",2,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,955,"ACTUAL",2
"40","2019-06-29T12:00:00-00:00","2019-06-29T13:00:00-00:00",0,"2019-06-29",6,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,890,"ACTUAL",2
"41","2019-06-29T13:00:00-00:00","2019-06-29T14:00:00-00:00",0,"2019-06-29",7,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,911,"ACTUAL",2
"42","2019-06-29T18:00:00-00:00","2019-06-29T19:00:00-00:00",0,"2019-06-29",12,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1254,"ACTUAL",2
"43","2019-06-29T09:00:00-00:00","2019-06-29T10:00:00-00:00",0,"2019-06-29",3,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,910,"ACTUAL",2
