"","INTERVALSTARTTIME_GMT","INTERVALENDTIME_GMT","LOAD_TYPE","OPR_DT","OPR_HR","OPR_INTERVAL","MARKET_RUN_ID","TAC_AREA_NAME","LABEL","XML_DATA_ITEM","POS","MW","EXECUTION_TYPE","GROUP"
"1","2019-04-12T17:00:00-00:00","2019-04-12T18:00:00-00:00",0,"2019-04-12",11,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2546,"ACTUAL",1
"2","2019-04-12T09:00:00-00:00","2019-04-12T10:00:00-00:00",0,"2019-04-12",3,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2269,"ACTUAL",1
"3","2019-04-12T15:00:00-00:00","2019-04-12T16:00:00-00:00",0,"2019-04-12",9,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2732,"ACTUAL",1
"4","2019-04-13T02:00:00-00:00","2019-04-13T03:00:00-00:00",0,"2019-04-12",20,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3025,"ACTUAL",1
"5","2019-04-12T10:00:00-00:00","2019-04-12T11:00:00-00:00",0,"2019-04-12",4,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2338,"ACTUAL",1
"6","2019-04-13T05:00:00-00:00","2019-04-13T06:00:00-00:00",0,"2019-04-12",23,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2783,"ACTUAL",1
"7","2019-04-13T03:00:00-00:00","2019-04-13T04:00:00-00:00",0,"2019-04-12",21,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3028,"ACTUAL",1
"8","2019-04-12T12:00:00-00:00","2019-04-12T13:00:00-00:00",0,"2019-04-12",6,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2578,"ACTUAL",1
"9","2019-04-12T11:00:00-00:00","2019-04-12T12:00:00-00:00",0,"2019-04-12",5,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2409,"ACTUAL",1
"10","2019-04-12T08:00:00-00:00","2019-04-12T09:00:00-00:00",0,"2019-04-12",2,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2340,"ACTUAL",1
"11","2019-04-12T18:00:00-00:00","2019-04-12T19:00:00-00:00",0,"2019-04-12",12,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2425,"ACTUAL",1
"12","2019-04-13T00:00:00-00:00","2019-04-13T01:00:00-00:00",0,"2019-04-12",18,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2820,"ACTUAL",1
"13","2019-04-12T19:00:00-00:00","2019-04-12T20:00:00-00:00",0,"2019-04-12",13,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2427,"ACTUAL",1
"14","2019-04-13T04:00:00-00:00","2019-04-13T05:00:00-00:00",0,"2019-04-12",22,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2934,"ACTUAL",1
"15","2019-04-12T23:00:00-00:00","2019-04-13T00:00:00-00:00",0,"2019-04-12",17,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2750,"ACTUAL",1
"16","2019-04-12T22:00:00-00:00","2019-04-12T23:00:00-00:00",0,"2019-04-12",16,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2575,"ACTUAL",1
"17","2019-04-13T06:00:00-00:00","2019-04-13T07:00:00-00:00",0,"2019-04-12",24,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2609,"ACTUAL",1
"18","2019-04-13T01:00:00-00:00","2019-04-13T02:00:00-00:00",0,"2019-04-12",19,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2906,"ACTUAL",1
"19","2019-04-12T21:00:00-00:00","2019-04-12T22:00:00-00:00",0,"2019-04-12",15,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2540,"ACTUAL",1
"20","2019-04-12T14:00:00-00:00","2019-04-12T15:00:00-00:00",0,"2019-04-12",8,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2793,"ACTUAL",1
"21","2019-04-12T20:00:00-00:00","2019-04-12T21:00:00-00:00",0,"2019-04-12",14,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2516,"ACTUAL",1
"22","2019-04-12T13:00:00-00:00","2019-04-12T14:00:00-00:00",0,"2019-04-12",7,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2770,"ACTUAL",1
"23","2019-04-12T16:00:00-00:00","2019-04-12T17:00:00-00:00",0,"2019-04-12",10,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2663,"ACTUAL",1
"24","2019-04-12T23:00:00-00:00","2019-04-13T00:00:00-00:00",0,"2019-04-12",17,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1087,"ACTUAL",2
"25","2019-04-12T17:00:00-00:00","2019-04-12T18:00:00-00:00",0,"2019-04-12",11,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1102,"ACTUAL",2
"26","2019-04-12T21:00:00-00:00","2019-04-12T22:00:00-00:00",0,"2019-04-12",15,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1087,"ACTUAL",2
"27","2019-04-13T04:00:00-00:00","2019-04-13T05:00:00-00:00",0,"2019-04-12",22,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1087,"ACTUAL",2
"28","2019-04-12T14:00:00-00:00","2019-04-12T15:00:00-00:00",0,"2019-04-12",8,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1051,"ACTUAL",2
"29","2019-04-12T19:00:00-00:00","2019-04-12T20:00:00-00:00",0,"2019-04-12",13,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1087,"ACTUAL",2
"30","2019-04-12T22:00:00-00:00","2019-04-12T23:00:00-00:00",0,"2019-04-12",16,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1087,"ACTUAL",2
"31","2019-04-12T10:00:00-00:00","2019-04-12T11:00:00-00:00",0,"2019-04-12",4,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,834,"ACTUAL",2
"32","2019-04-12T16:00:00-00:00","2019-04-12T17:00:00-00:00",0,"2019-04-12",10,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1052,"ACTUAL",2
"33","2019-04-13T06:00:00-00:00","2019-04-13T07:00:00-00:00",0,"2019-04-12",24,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1087,"ACTUAL",2
"34","2019-04-12T18:00:00-00:00","2019-04-12T19:00:00-00:00",0,"2019-04-12",12,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1096,"ACTUAL",2
"35","2019-04-12T20:00:00-00:00","2019-04-12T21:00:00-00:00",0,"2019-04-12",14,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1087,"ACTUAL",2
"36","2019-04-13T02:00:00-00:00","2019-04-13T03:00:00-00:00",0,"2019-04-12",20,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1087,"ACTUAL",2
