"","INTERVALSTARTTIME_GMT","INTERVALENDTIME_GMT","LOAD_TYPE","OPR_DT","OPR_HR","OPR_INTERVAL","MARKET_RUN_ID","TAC_AREA_NAME","LABEL","XML_DATA_ITEM","POS","MW","EXECUTION_TYPE","GROUP"
"1","2019-12-19T06:00:00-00:00","2019-12-19T07:00:00-00:00",0,"2019-12-18",23,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2989,"ACTUAL",1
"2","2019-12-18T14:00:00-00:00","2019-12-18T15:00:00-00:00",0,"2019-12-18",7,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3724,"ACTUAL",1
"3","2019-12-18T16:00:00-00:00","2019-12-18T17:00:00-00:00",0,"2019-12-18",9,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3123,"ACTUAL",1
"4","2019-12-19T05:00:00-00:00","2019-12-19T06:00:00-00:00",0,"2019-12-18",22,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3163,"ACTUAL",1
"5","2019-12-19T02:00:00-00:00","2019-12-19T03:00:00-00:00",0,"2019-12-18",19,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3464,"ACTUAL",1
"6","2019-12-19T01:00:00-00:00","2019-12-19T02:00:00-00:00",0,"2019-12-18",18,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3448,"ACTUAL",1
"7","2019-12-18T18:00:00-00:00","2019-12-18T19:00:00-00:00",0,"2019-12-18",11,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2622,"ACTUAL",1
"8","2019-12-18T23:00:00-00:00","2019-12-19T00:00:00-00:00",0,"2019-12-18",16,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2955,"ACTUAL",1
"9","2019-12-19T04:00:00-00:00","2019-12-19T05:00:00-00:00",0,"2019-12-18",21,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3355,"ACTUAL",1
"10","2019-12-18T20:00:00-00:00","2019-12-18T21:00:00-00:00",0,"2019-12-18",13,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2482,"ACTUAL",1
"11","2019-12-19T03:00:00-00:00","2019-12-19T04:00:00-00:00",0,"2019-12-18",20,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3459,"ACTUAL",1
"12","2019-12-18T15:00:00-00:00","2019-12-18T16:00:00-00:00",0,"2019-12-18",8,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3499,"ACTUAL",1
"13","2019-12-18T08:00:00-00:00","2019-12-18T09:00:00-00:00",0,"2019-12-18",1,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2901,"ACTUAL",1
"14","2019-12-18T22:00:00-00:00","2019-12-18T23:00:00-00:00",0,"2019-12-18",15,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2692,"ACTUAL",1
"15","2019-12-18T13:00:00-00:00","2019-12-18T14:00:00-00:00",0,"2019-12-18",6,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3699,"ACTUAL",1
"16","2019-12-18T12:00:00-00:00","2019-12-18T13:00:00-00:00",0,"2019-12-18",5,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3408,"ACTUAL",1
"17","2019-12-18T11:00:00-00:00","2019-12-18T12:00:00-00:00",0,"2019-12-18",4,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3106,"ACTUAL",1
"18","2019-12-18T10:00:00-00:00","2019-12-18T11:00:00-00:00",0,"2019-12-18",3,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2948,"ACTUAL",1
"19","2019-12-19T07:00:00-00:00","2019-12-19T08:00:00-00:00",0,"2019-12-18",24,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2913,"ACTUAL",1
"20","2019-12-18T21:00:00-00:00","2019-12-18T22:00:00-00:00",0,"2019-12-18",14,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2551,"ACTUAL",1
"21","2019-12-18T17:00:00-00:00","2019-12-18T18:00:00-00:00",0,"2019-12-18",10,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2818,"ACTUAL",1
"22","2019-12-18T09:00:00-00:00","2019-12-18T10:00:00-00:00",0,"2019-12-18",2,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2897,"ACTUAL",1
"23","2019-12-19T00:00:00-00:00","2019-12-19T01:00:00-00:00",0,"2019-12-18",17,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3291,"ACTUAL",1
"24","2019-12-18T19:00:00-00:00","2019-12-18T20:00:00-00:00",0,"2019-12-18",12,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2507,"ACTUAL",1
"25","2019-12-18T14:00:00-00:00","2019-12-18T15:00:00-00:00",0,"2019-12-18",7,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1296,"ACTUAL",2
"26","2019-12-18T09:00:00-00:00","2019-12-18T10:00:00-00:00",0,"2019-12-18",2,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1008,"ACTUAL",2
"27","2019-12-18T18:00:00-00:00","2019-12-18T19:00:00-00:00",0,"2019-12-18",11,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1348,"ACTUAL",2
"28","2019-12-18T13:00:00-00:00","2019-12-18T14:00:00-00:00",0,"2019-12-18",6,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1159,"ACTUAL",2
"29","2019-12-18T17:00:00-00:00","2019-12-18T18:00:00-00:00",0,"2019-12-18",10,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1361,"ACTUAL",2
"30","2019-12-19T00:00:00-00:00","2019-12-19T01:00:00-00:00",0,"2019-12-18",17,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1364,"ACTUAL",2
"31","2019-12-19T01:00:00-00:00","2019-12-19T02:00:00-00:00",0,"2019-12-18",18,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1433,"ACTUAL",2
"32","2019-12-19T02:00:00-00:00","2019-12-19T03:00:00-00:00",0,"2019-12-18",19,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1427,"ACTUAL",2
"33","2019-12-18T16:00:00-00:00","2019-12-18T17:00:00-00:00",0,"2019-12-18",9,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1364,"ACTUAL",2
"34","2019-12-18T20:00:00-00:00","2019-12-18T21:00:00-00:00",0,"2019-12-18",13,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1285,"ACTUAL",2
"35","2019-12-18T08:00:00-00:00","2019-12-18T09:00:00-00:00",0,"2019-12-18",1,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1050,"ACTUAL",2
"36","2019-12-18T21:00:00-00:00","2019-12-18T22:00:00-00:00",0,"2019-12-18",14,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1261,"ACTUAL",2
"37","2019-12-18T22:00:00-00:00","2019-12-18T23:00:00-00:00",0,"2019-12-18",15,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1268,"ACTUAL",2
"38","2019-12-18T11:00:00-00:00","2019-12-18T12:00:00-00:00",0,"2019-12-18",4,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,999,"ACTUAL",2
"39","2019-12-18T12:00:00-00:00","2019-12-18T13:00:00-00:00",0,"2019-12-18",5,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1050,"ACTUAL",2
"40","2019-12-18T23:00:00-00:00","2019-12-19T00:00:00-00:00",0,"2019-12-18",16,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1294,"ACTUAL",2
"41","2019-12-19T03:00:00-00:00","2019-12-19T04:00:00-00:00",0,"2019-12-18",20,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1401,"ACTUAL",2
"42","2019-12-19T06:00:00-00:00","2019-12-19T07:00:00-00:00",0,"2019-12-18",23,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1177,"ACTUAL",2
"43","2019-12-18T15:00:00-00:00","2019-12-18T16:00:00-00:00",0,"2019-12-18",8,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1363,"ACTUAL",2
"44","2019-12-18T19:00:00-00:00","2019-12-18T20:00:00-00:00",0,"2019-12-18",12,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1326,"ACTUAL",2
"45","2019-12-19T05:00:00-00:00","2019-12-19T06:00:00-00:00",0,"2019-12-18",22,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1284,"ACTUAL",2
"46","2019-12-19T07:00:00-00:00","2019-12-19T08:00:00-00:00",0,"2019-12-18",24,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1074,"ACTUAL",2
"47","2019-12-18T10:00:00-00:00","2019-12-18T11:00:00-00:00",0,"2019-12-18",3,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,990,"ACTUAL",2
"48","2019-12-19T04:00:00-00:00","2019-12-19T05:00:00-00:00",0,"2019-12-18",21,0,"ACTUAL","BANCSMUD","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,1361,"ACTUAL",2
"49","2019-12-19T07:00:00-00:00","2019-12-19T08:00:00-00:00",0,"2019-12-18",24,0,"ACTUAL","BCHA","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,7630,"ACTUAL",3
"50","2019-12-18T20:00:00-00:00","2019-12-18T21:00:00-00:00",0,"2019-12-18",13,0,"ACTUAL","BCHA","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,8812,"ACTUAL",3
"51","2019-12-19T01:00:00-00:00","2019-12-19T02:00:00-00:00",0,"2019-12-18",18,0,"ACTUAL","BCHA","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,9592,"ACTUAL",3
"52","2019-12-19T02:00:00-00:00","2019-12-19T03:00:00-00:00",0,"2019-12-18",19,0,"ACTUAL","BCHA","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,9471,"ACTUAL",3
"53","2019-12-19T03:00:00-00:00","2019-12-19T04:00:00-00:00",0,"2019-12-18",20,0,"ACTUAL","BCHA","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,9304,"ACTUAL",3
"54","2019-12-18T22:00:00-00:00","2019-12-18T23:00:00-00:00",0,"2019-12-18",15,0,"ACTUAL","BCHA","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,8834,"ACTUAL",3
"55","2019-12-18T08:00:00-00:00","2019-12-18T09:00:00-00:00",0,"2019-12-18",1,0,"ACTUAL","BCHA","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,7155,"ACTUAL",3
"56","2019-12-18T10:00:00-00:00","2019-12-18T11:00:00-00:00",0,"2019-12-18",3,0,"ACTUAL","BCHA","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,6899,"ACTUAL",3
"57","2019-12-18T16:00:00-00:00","2019-12-18T17:00:00-00:00",0,"2019-12-18",9,0,"ACTUAL","BCHA","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,8898,"ACTUAL",3
"58","2019-12-18T19:00:00-00:00","2019-12-18T20:00:00-00:00",0,"2019-12-18",12,0,"ACTUAL","BCHA","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,8819,"ACTUAL",3
