"","INTERVALSTARTTIME_GMT","INTERVALENDTIME_GMT","LOAD_TYPE","OPR_DT","OPR_HR","OPR_INTERVAL","MARKET_RUN_ID","TAC_AREA_NAME","LABEL","XML_DATA_ITEM","POS","MW","EXECUTION_TYPE","GROUP"
"1","2019-10-15T05:00:00-00:00","2019-10-15T06:00:00-00:00",0,"2019-10-14",23,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3135,"ACTUAL",1
"2","2019-10-14T19:00:00-00:00","2019-10-14T20:00:00-00:00",0,"2019-10-14",13,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3151,"ACTUAL",1
"3","2019-10-14T21:00:00-00:00","2019-10-14T22:00:00-00:00",0,"2019-10-14",15,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3570,"ACTUAL",1
"4","2019-10-14T16:00:00-00:00","2019-10-14T17:00:00-00:00",0,"2019-10-14",10,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2736,"ACTUAL",1
"5","2019-10-14T08:00:00-00:00","2019-10-14T09:00:00-00:00",0,"2019-10-14",2,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2460,"ACTUAL",1
"6","2019-10-15T04:00:00-00:00","2019-10-15T05:00:00-00:00",0,"2019-10-14",22,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3423,"ACTUAL",1
"7","2019-10-15T03:00:00-00:00","2019-10-15T04:00:00-00:00",0,"2019-10-14",21,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3653,"ACTUAL",1
"8","2019-10-15T02:00:00-00:00","2019-10-15T03:00:00-00:00",0,"2019-10-14",20,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3785,"ACTUAL",1
"9","2019-10-14T11:00:00-00:00","2019-10-14T12:00:00-00:00",0,"2019-10-14",5,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2486,"ACTUAL",1
"10","2019-10-14T17:00:00-00:00","2019-10-14T18:00:00-00:00",0,"2019-10-14",11,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2809,"ACTUAL",1
