"","INTERVALSTARTTIME_GMT","INTERVALENDTIME_GMT","LOAD_TYPE","OPR_DT","OPR_HR","OPR_INTERVAL","MARKET_RUN_ID","TAC_AREA_NAME","LABEL","XML_DATA_ITEM","POS","MW","EXECUTION_TYPE","GROUP"
"1","2019-08-25T00:00:00-00:00","2019-08-25T01:00:00-00:00",0,"2019-08-24",18,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,5980,"ACTUAL",1
"2","2019-08-24T08:00:00-00:00","2019-08-24T09:00:00-00:00",0,"2019-08-24",2,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,4106,"ACTUAL",1
"3","2019-08-24T11:00:00-00:00","2019-08-24T12:00:00-00:00",0,"2019-08-24",5,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3762,"ACTUAL",1
"4","2019-08-25T03:00:00-00:00","2019-08-25T04:00:00-00:00",0,"2019-08-24",21,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,5399,"ACTUAL",1
"5","2019-08-24T20:00:00-00:00","2019-08-24T21:00:00-00:00",0,"2019-08-24",14,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,5430,"ACTUAL",1
"6","2019-08-24T12:00:00-00:00","2019-08-24T13:00:00-00:00",0,"2019-08-24",6,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3736,"ACTUAL",1
"7","2019-08-24T09:00:00-00:00","2019-08-24T10:00:00-00:00",0,"2019-08-24",3,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3939,"ACTUAL",1
"8","2019-08-25T06:00:00-00:00","2019-08-25T07:00:00-00:00",0,"2019-08-24",24,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,4533,"ACTUAL",1
"9","2019-08-24T17:00:00-00:00","2019-08-24T18:00:00-00:00",0,"2019-08-24",11,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,4680,"ACTUAL",1
"10","2019-08-24T16:00:00-00:00","2019-08-24T17:00:00-00:00",0,"2019-08-24",10,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,4435,"ACTUAL",1
"11","2019-08-25T01:00:00-00:00","2019-08-25T02:00:00-00:00",0,"2019-08-24",19,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,5824,"ACTUAL",1
"12","2019-08-24T23:00:00-00:00","2019-08-25T00:00:00-00:00",0,"2019-08-24",17,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,5984,"ACTUAL",1
"13","2019-08-24T22:00:00-00:00","2019-08-24T23:00:00-00:00",0,"2019-08-24",16,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,5851,"ACTUAL",1
"14","2019-08-24T13:00:00-00:00","2019-08-24T14:00:00-00:00",0,"2019-08-24",7,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3774,"ACTUAL",1
"15","2019-08-25T05:00:00-00:00","2019-08-25T06:00:00-00:00",0,"2019-08-24",23,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,4812,"ACTUAL",1
"16","2019-08-25T04:00:00-00:00","2019-08-25T05:00:00-00:00",0,"2019-08-24",22,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,5120,"ACTUAL",1
"17","2019-08-24T21:00:00-00:00","2019-08-24T22:00:00-00:00",0,"2019-08-24",15,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,5660,"ACTUAL",1
"18","2019-08-24T14:00:00-00:00","2019-08-24T15:00:00-00:00",0,"2019-08-24",8,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3955,"ACTUAL",1
"19","2019-08-25T02:00:00-00:00","2019-08-25T03:00:00-00:00",0,"2019-08-24",20,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,5623,"ACTUAL",1
"20","2019-08-24T19:00:00-00:00","2019-08-24T20:00:00-00:00",0,"2019-08-24",13,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,5169,"ACTUAL",1
