"","INTERVALSTARTTIME_GMT","INTERVALENDTIME_GMT","LOAD_TYPE","OPR_DT","OPR_HR","OPR_INTERVAL","MARKET_RUN_ID","TAC_AREA_NAME","LABEL","XML_DATA_ITEM","POS","MW","EXECUTION_TYPE","GROUP"
"1","2019-01-18T17:00:00-00:00","2019-01-18T18:00:00-00:00",0,"2019-01-18",10,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2624,"ACTUAL",1
"2","2019-01-18T09:00:00-00:00","2019-01-18T10:00:00-00:00",0,"2019-01-18",2,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2461,"ACTUAL",1
"3","2019-01-19T04:00:00-00:00","2019-01-19T05:00:00-00:00",0,"2019-01-18",21,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2985,"ACTUAL",1
"4","2019-01-19T00:00:00-00:00","2019-01-19T01:00:00-00:00",0,"2019-01-18",17,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2887,"ACTUAL",1
"5","2019-01-18T23:00:00-00:00","2019-01-19T00:00:00-00:00",0,"2019-01-18",16,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2616,"ACTUAL",1
"6","2019-01-18T18:00:00-00:00","2019-01-18T19:00:00-00:00",0,"2019-01-18",11,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2499,"ACTUAL",1
"7","2019-01-18T14:00:00-00:00","2019-01-18T15:00:00-00:00",0,"2019-01-18",7,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3286,"ACTUAL",1
"8","2019-01-18T12:00:00-00:00","2019-01-18T13:00:00-00:00",0,"2019-01-18",5,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2826,"ACTUAL",1
"9","2019-01-19T06:00:00-00:00","2019-01-19T07:00:00-00:00",0,"2019-01-18",23,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2709,"ACTUAL",1
"10","2019-01-18T21:00:00-00:00","2019-01-18T22:00:00-00:00",0,"2019-01-18",14,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2349,"ACTUAL",1
"11","2019-01-19T01:00:00-00:00","2019-01-19T02:00:00-00:00",0,"2019-01-18",18,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3083,"ACTUAL",1
"12","2019-01-18T15:00:00-00:00","2019-01-18T16:00:00-00:00",0,"2019-01-18",8,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3134,"ACTUAL",1
"13","2019-01-18T10:00:00-00:00","2019-01-18T11:00:00-00:00",0,"2019-01-18",3,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2481,"ACTUAL",1
"14","2019-01-18T19:00:00-00:00","2019-01-18T20:00:00-00:00",0,"2019-01-18",12,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2414,"ACTUAL",1
"15","2019-01-18T13:00:00-00:00","2019-01-18T14:00:00-00:00",0,"2019-01-18",6,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3158,"ACTUAL",1
"16","2019-01-19T05:00:00-00:00","2019-01-19T06:00:00-00:00",0,"2019-01-18",22,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2858,"ACTUAL",1
"17","2019-01-19T02:00:00-00:00","2019-01-19T03:00:00-00:00",0,"2019-01-18",19,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3060,"ACTUAL",1
"18","2019-01-18T20:00:00-00:00","2019-01-18T21:00:00-00:00",0,"2019-01-18",13,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2359,"ACTUAL",1
"19","2019-01-18T08:00:00-00:00","2019-01-18T09:00:00-00:00",0,"2019-01-18",1,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2480,"ACTUAL",1
"20","2019-01-19T03:00:00-00:00","2019-01-19T04:00:00-00:00",0,"2019-01-18",20,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3047,"ACTUAL",1
