"","INTERVALSTARTTIME_GMT","INTERVALENDTIME_GMT","LOAD_TYPE","OPR_DT","OPR_HR","OPR_INTERVAL","MARKET_RUN_ID","TAC_AREA_NAME","LABEL","XML_DATA_ITEM","POS","MW","EXECUTION_TYPE","GROUP"
"1","2019-08-06T05:00:00-00:00","2019-08-06T06:00:00-00:00",0,"2019-08-05",23,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,4974,"ACTUAL",1
"2","2019-08-05T20:00:00-00:00","2019-08-05T21:00:00-00:00",0,"2019-08-05",14,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,6734,"ACTUAL",1
"3","2019-08-05T11:00:00-00:00","2019-08-05T12:00:00-00:00",0,"2019-08-05",5,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3945,"ACTUAL",1
"4","2019-08-05T15:00:00-00:00","2019-08-05T16:00:00-00:00",0,"2019-08-05",9,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,4689,"ACTUAL",1
"5","2019-08-05T13:00:00-00:00","2019-08-05T14:00:00-00:00",0,"2019-08-05",7,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,4196,"ACTUAL",1
"6","2019-08-05T09:00:00-00:00","2019-08-05T10:00:00-00:00",0,"2019-08-05",3,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,4016,"ACTUAL",1
"7","2019-08-06T06:00:00-00:00","2019-08-06T07:00:00-00:00",0,"2019-08-05",24,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,4607,"ACTUAL",1
"8","2019-08-06T01:00:00-00:00","2019-08-06T02:00:00-00:00",0,"2019-08-05",19,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,6178,"ACTUAL",1
"9","2019-08-05T22:00:00-00:00","2019-08-05T23:00:00-00:00",0,"2019-08-05",16,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,6999,"ACTUAL",1
"10","2019-08-05T16:00:00-00:00","2019-08-05T17:00:00-00:00",0,"2019-08-05",10,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,5052,"ACTUAL",1
