"","INTERVALSTARTTIME_GMT","INTERVALENDTIME_GMT","LOAD_TYPE","OPR_DT","OPR_HR","OPR_INTERVAL","MARKET_RUN_ID","TAC_AREA_NAME","LABEL","XML_DATA_ITEM","POS","MW","EXECUTION_TYPE","GROUP"
"1","2019-03-26T08:00:00-00:00","2019-03-26T09:00:00-00:00",0,"2019-03-26",2,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2385,"ACTUAL",1
"2","2019-03-27T01:00:00-00:00","2019-03-27T02:00:00-00:00",0,"2019-03-26",19,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3077,"ACTUAL",1
"3","2019-03-26T14:00:00-00:00","2019-03-26T15:00:00-00:00",0,"2019-03-26",8,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2732,"ACTUAL",1
"4","2019-03-26T17:00:00-00:00","2019-03-26T18:00:00-00:00",0,"2019-03-26",11,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2431,"ACTUAL",1
"5","2019-03-27T02:00:00-00:00","2019-03-27T03:00:00-00:00",0,"2019-03-26",20,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3122,"ACTUAL",1
"6","2019-03-26T19:00:00-00:00","2019-03-26T20:00:00-00:00",0,"2019-03-26",13,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2448,"ACTUAL",1
"7","2019-03-27T04:00:00-00:00","2019-03-27T05:00:00-00:00",0,"2019-03-26",22,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3046,"ACTUAL",1
"8","2019-03-26T09:00:00-00:00","2019-03-26T10:00:00-00:00",0,"2019-03-26",3,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2337,"ACTUAL",1
"9","2019-03-26T10:00:00-00:00","2019-03-26T11:00:00-00:00",0,"2019-03-26",4,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2333,"ACTUAL",1
"10","2019-03-26T12:00:00-00:00","2019-03-26T13:00:00-00:00",0,"2019-03-26",6,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2557,"ACTUAL",1
"11","2019-03-27T00:00:00-00:00","2019-03-27T01:00:00-00:00",0,"2019-03-26",18,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3040,"ACTUAL",1
"12","2019-03-27T03:00:00-00:00","2019-03-27T04:00:00-00:00",0,"2019-03-26",21,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3087,"ACTUAL",1
"13","2019-03-26T13:00:00-00:00","2019-03-26T14:00:00-00:00",0,"2019-03-26",7,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2749,"ACTUAL",1
"14","2019-03-27T05:00:00-00:00","2019-03-27T06:00:00-00:00",0,"2019-03-26",23,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2811,"ACTUAL",1
"15","2019-03-26T18:00:00-00:00","2019-03-26T19:00:00-00:00",0,"2019-03-26",12,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2485,"ACTUAL",1
"16","2019-03-26T20:00:00-00:00","2019-03-26T21:00:00-00:00",0,"2019-03-26",14,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2553,"ACTUAL",1
"17","2019-03-26T15:00:00-00:00","2019-03-26T16:00:00-00:00",0,"2019-03-26",9,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2606,"ACTUAL",1
"18","2019-03-26T16:00:00-00:00","2019-03-26T17:00:00-00:00",0,"2019-03-26",10,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2470,"ACTUAL",1
"19","2019-03-26T22:00:00-00:00","2019-03-26T23:00:00-00:00",0,"2019-03-26",16,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2827,"ACTUAL",1
"20","2019-03-27T06:00:00-00:00","2019-03-27T07:00:00-00:00",0,"2019-03-26",24,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2621,"ACTUAL",1
"21","2019-03-26T21:00:00-00:00","2019-03-26T22:00:00-00:00",0,"2019-03-26",15,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2746,"ACTUAL",1
"22","2019-03-26T23:00:00-00:00","2019-03-27T00:00:00-00:00",0,"2019-03-26",17,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2926,"ACTUAL",1
"23","2019-03-26T11:00:00-00:00","2019-03-26T12:00:00-00:00",0,"2019-03-26",5,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2418,"ACTUAL",1
"24","2019-03-26T09:00:00-00:00","2019-03-26T10:00:00-00:00",0,"2019-03-26",3,0,"ACTUAL","BCHA","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,6024,"ACTUAL",2
"25","2019-03-27T06:00:00-00:00","2019-03-27T07:00:00-00:00",0,"2019-03-26",24,0,"ACTUAL","BCHA","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,6687,"ACTUAL",2
"26","2019-03-26T13:00:00-00:00","2019-03-26T14:00:00-00:00",0,"2019-03-26",7,0,"ACTUAL","BCHA","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,7142,"ACTUAL",2
"27","2019-03-26T15:00:00-00:00","2019-03-26T16:00:00-00:00",0,"2019-03-26",9,0,"ACTUAL","BCHA","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,8108,"ACTUAL",2
"28","2019-03-26T17:00:00-00:00","2019-03-26T18:00:00-00:00",0,"2019-03-26",11,0,"ACTUAL","BCHA","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,8048,"ACTUAL",2
"29","2019-03-26T22:00:00-00:00","2019-03-26T23:00:00-00:00",0,"2019-03-26",16,0,"ACTUAL","BCHA","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,7463,"ACTUAL",2
"30","2019-03-26T23:00:00-00:00","2019-03-27T00:00:00-00:00",0,"2019-03-26",17,0,"ACTUAL","BCHA","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,7484,"ACTUAL",2
"31","2019-03-27T04:00:00-00:00","2019-03-27T05:00:00-00:00",0,"2019-03-26",22,0,"ACTUAL","BCHA","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,7546,"ACTUAL",2
