netload,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
43.0,0.0,0.0,0.0
194.92117679901054,0.0,0.0,0.0
85.25078168294341,0.0,0.0,36.3615
209.44241727034955,0.0,0.0,3.8700000000023778
518.6776463271262,0.0,0.0,35.66324999999999
516.945890295591,0.0,0.0,35.12075000000001
443.2304790444034,0.0,0.0,34.72875000000001
512.9520827491306,0.0,0.0,34.97900000000001
486.52235204454826,0.0,0.0,35.903
732.5889546566265,0.0,0.0,36.795500000000004
109.4706302478899,0.0,0.0,38.227000000000004
0.0,0.0,0.0,40.488
0.0,0.0,0.0,42.3885
0.0,0.0,0.0,41.06025
123.41577817493919,0.0,0.0,38.395
860.8604089396661,0.0,0.0,36.183
0.0,0.0,0.0,34.81975
