Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,0.0,0.0,33.10999999999999
vehicle,1,2,0.0,0.0,27.09
vehicle,1,3,0.0,0.0,33.10999999999999
vehicle,1,4,0.0,0.0,30.385730032931423
vehicle,1,5,0.0,0.0,30.10000000000001
vehicle,1,6,0.0,0.0,6.02
vehicle,1,7,0.0,0.0,0.0
vehicle,1,8,0.0,0.0,40.42325
vehicle,1,9,0.0,0.0,0.0
vehicle,1,10,0.0,0.0,34.83000000000237
vehicle,1,11,0.0,0.0,40.69975
vehicle,1,12,0.0,0.0,40.88700000000001
vehicle,1,13,0.0,0.0,41.71125
vehicle,1,14,0.0,0.0,42.05600000000001
vehicle,1,15,0.0,0.0,43.27924999999999
vehicle,1,16,0.0,0.0,44.602250000000005
vehicle,1,17,0.0,0.0,45.9375
vehicle,1,18,0.0,0.0,47.1555
vehicle,1,19,0.0,0.0,47.811750000000075
vehicle,1,20,0.0,0.0,48.6605
vehicle,1,21,0.0,0.0,47.131
vehicle,1,22,0.0,0.0,43.22675000000001
vehicle,1,23,0.0,0.0,39.836999999999996
vehicle,1,24,0.0,0.0,37.74925
