"","OPR_DT","OPR_HR","OPR_INTERVAL","INTERVALSTARTTIME_GMT","INTERVALENDTIME_GMT","TRADING_HUB","RENEWABLE_TYPE","LABEL","XML_DATA_ITEM","MARKET_RUN_ID_POS","RENEW_POS","MW","MARKET_RUN_ID","GROUP"
"1","2019-07-16",2,0,"2019-07-16T08:00:00-00:00","2019-07-16T09:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,-3.5761,"ACTUAL",1
"2","2019-07-16",3,0,"2019-07-16T09:00:00-00:00","2019-07-16T10:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,-3.56015,"ACTUAL",1
"3","2019-07-16",4,0,"2019-07-16T10:00:00-00:00","2019-07-16T11:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,-3.56318,"ACTUAL",1
"4","2019-07-16",5,0,"2019-07-16T11:00:00-00:00","2019-07-16T12:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,-3.5966,"ACTUAL",1
"5","2019-07-16",6,0,"2019-07-16T12:00:00-00:00","2019-07-16T13:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,-3.51289,"ACTUAL",1
"6","2019-07-16",7,0,"2019-07-16T13:00:00-00:00","2019-07-16T14:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,168.55301,"ACTUAL",1
"7","2019-07-16",8,0,"2019-07-16T14:00:00-00:00","2019-07-16T15:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,853.92115,"ACTUAL",1
"8","2019-07-16",9,0,"2019-07-16T15:00:00-00:00","2019-07-16T16:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,1243.85267,"ACTUAL",1
"9","2019-07-16",10,0,"2019-07-16T16:00:00-00:00","2019-07-16T17:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,1344.60246,"ACTUAL",1
"10","2019-07-16",11,0,"2019-07-16T17:00:00-00:00","2019-07-16T18:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,1375.21339,"ACTUAL",1
"11","2019-07-16",12,0,"2019-07-16T18:00:00-00:00","2019-07-16T19:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,1388.71732,"ACTUAL",1
"12","2019-07-16",13,0,"2019-07-16T19:00:00-00:00","2019-07-16T20:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,1391.63613,"ACTUAL",1
