"","OPR_DT","OPR_HR","OPR_INTERVAL","INTERVALSTARTTIME_GMT","INTERVALENDTIME_GMT","TRADING_HUB","RENEWABLE_TYPE","LABEL","XML_DATA_ITEM","MARKET_RUN_ID_POS","RENEW_POS","MW","MARKET_RUN_ID","GROUP"
"1","2019-11-27",1,0,"2019-11-27T08:00:00-00:00","2019-11-27T09:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,-2.09247,"ACTUAL",1
"2","2019-11-27",2,0,"2019-11-27T09:00:00-00:00","2019-11-27T10:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,-2.11426,"ACTUAL",1
"3","2019-11-27",3,0,"2019-11-27T10:00:00-00:00","2019-11-27T11:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,-2.10818,"ACTUAL",1
"4","2019-11-27",4,0,"2019-11-27T11:00:00-00:00","2019-11-27T12:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,-2.14918,"ACTUAL",1
"5","2019-11-27",5,0,"2019-11-27T12:00:00-00:00","2019-11-27T13:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,-2.10949,"ACTUAL",1
"6","2019-11-27",6,0,"2019-11-27T13:00:00-00:00","2019-11-27T14:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,-2.07769,"ACTUAL",1
"7","2019-11-27",7,0,"2019-11-27T14:00:00-00:00","2019-11-27T15:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,-2.34084,"ACTUAL",1
"8","2019-11-27",8,0,"2019-11-27T15:00:00-00:00","2019-11-27T16:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,72.4527,"ACTUAL",1
"9","2019-11-27",9,0,"2019-11-27T16:00:00-00:00","2019-11-27T17:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,313.05009,"ACTUAL",1
"10","2019-11-27",10,0,"2019-11-27T17:00:00-00:00","2019-11-27T18:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,274.19403,"ACTUAL",1
