"","OPR_DT","OPR_HR","OPR_INTERVAL","INTERVALSTARTTIME_GMT","INTERVALENDTIME_GMT","TRADING_HUB","RENEWABLE_TYPE","LABEL","XML_DATA_ITEM","MARKET_RUN_ID_POS","RENEW_POS","MW","MARKET_RUN_ID","GROUP"
"1","2019-09-07",2,0,"2019-09-07T08:00:00-00:00","2019-09-07T09:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,-3.60062,"ACTUAL",1
"2","2019-09-07",3,0,"2019-09-07T09:00:00-00:00","2019-09-07T10:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,-3.60761,"ACTUAL",1
"3","2019-09-07",4,0,"2019-09-07T10:00:00-00:00","2019-09-07T11:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,-3.62656,"ACTUAL",1
"4","2019-09-07",5,0,"2019-09-07T11:00:00-00:00","2019-09-07T12:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,-3.83564,"ACTUAL",1
"5","2019-09-07",6,0,"2019-09-07T12:00:00-00:00","2019-09-07T13:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,-3.6069,"ACTUAL",1
"6","2019-09-07",7,0,"2019-09-07T13:00:00-00:00","2019-09-07T14:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,1.65028,"ACTUAL",1
"7","2019-09-07",8,0,"2019-09-07T14:00:00-00:00","2019-09-07T15:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,382.38809,"ACTUAL",1
"8","2019-09-07",9,0,"2019-09-07T15:00:00-00:00","2019-09-07T16:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,1063.41855,"ACTUAL",1
"9","2019-09-07",10,0,"2019-09-07T16:00:00-00:00","2019-09-07T17:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,1263.54793,"ACTUAL",1
"10","2019-09-07",11,0,"2019-09-07T17:00:00-00:00","2019-09-07T18:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,1254.71881,"ACTUAL",1
