"","OPR_DT","OPR_HR","OPR_INTERVAL","INTERVALSTARTTIME_GMT","INTERVALENDTIME_GMT","TRADING_HUB","RENEWABLE_TYPE","LABEL","XML_DATA_ITEM","MARKET_RUN_ID_POS","RENEW_POS","MW","MARKET_RUN_ID","GROUP"
"1","2019-04-06",2,0,"2019-04-06T08:00:00-00:00","2019-04-06T09:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,-2.1802,"ACTUAL",1
"2","2019-04-06",3,0,"2019-04-06T09:00:00-00:00","2019-04-06T10:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,-2.17558,"ACTUAL",1
"3","2019-04-06",4,0,"2019-04-06T10:00:00-00:00","2019-04-06T11:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,-2.18201,"ACTUAL",1
"4","2019-04-06",5,0,"2019-04-06T11:00:00-00:00","2019-04-06T12:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,-2.19561,"ACTUAL",1
"5","2019-04-06",6,0,"2019-04-06T12:00:00-00:00","2019-04-06T13:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,-2.20177,"ACTUAL",1
"6","2019-04-06",7,0,"2019-04-06T13:00:00-00:00","2019-04-06T14:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,2.11969,"ACTUAL",1
"7","2019-04-06",8,0,"2019-04-06T14:00:00-00:00","2019-04-06T15:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,215.98471,"ACTUAL",1
"8","2019-04-06",9,0,"2019-04-06T15:00:00-00:00","2019-04-06T16:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,538.95789,"ACTUAL",1
"9","2019-04-06",10,0,"2019-04-06T16:00:00-00:00","2019-04-06T17:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,822.99841,"ACTUAL",1
"10","2019-04-06",11,0,"2019-04-06T17:00:00-00:00","2019-04-06T18:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,1107.91876,"ACTUAL",1
"11","2019-04-06",12,0,"2019-04-06T18:00:00-00:00","2019-04-06T19:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,1113.68392,"ACTUAL",1
"12","2019-04-06",13,0,"2019-04-06T19:00:00-00:00","2019-04-06T20:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,1188.80282,"ACTUAL",1
"13","2019-04-06",14,0,"2019-04-06T20:00:00-00:00","2019-04-06T21:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,1012.57482,"ACTUAL",1
