"","OPR_DT","OPR_HR","OPR_INTERVAL","INTERVALSTARTTIME_GMT","INTERVALENDTIME_GMT","TRADING_HUB","RENEWABLE_TYPE","LABEL","XML_DATA_ITEM","MARKET_RUN_ID_POS","RENEW_POS","MW","MARKET_RUN_ID","GROUP"
"1","2019-07-01",2,0,"2019-07-01T08:00:00-00:00","2019-07-01T09:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,-1.02155,"ACTUAL",1
"2","2019-07-01",3,0,"2019-07-01T09:00:00-00:00","2019-07-01T10:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,-1.01595,"ACTUAL",1
"3","2019-07-01",4,0,"2019-07-01T10:00:00-00:00","2019-07-01T11:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,-1.04551,"ACTUAL",1
"4","2019-07-01",5,0,"2019-07-01T11:00:00-00:00","2019-07-01T12:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,-1.04199,"ACTUAL",1
"5","2019-07-01",6,0,"2019-07-01T12:00:00-00:00","2019-07-01T13:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,-0.05117,"ACTUAL",1
"6","2019-07-01",7,0,"2019-07-01T13:00:00-00:00","2019-07-01T14:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,242.43022,"ACTUAL",1
"7","2019-07-01",8,0,"2019-07-01T14:00:00-00:00","2019-07-01T15:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,943.98262,"ACTUAL",1
"8","2019-07-01",9,0,"2019-07-01T15:00:00-00:00","2019-07-01T16:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,1274.47235,"ACTUAL",1
"9","2019-07-01",10,0,"2019-07-01T16:00:00-00:00","2019-07-01T17:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,1335.6052,"ACTUAL",1
"10","2019-07-01",11,0,"2019-07-01T17:00:00-00:00","2019-07-01T18:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,1389.48655,"ACTUAL",1
"11","2019-07-01",12,0,"2019-07-01T18:00:00-00:00","2019-07-01T19:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,1335.82283,"ACTUAL",1
"12","2019-07-01",13,0,"2019-07-01T19:00:00-00:00","2019-07-01T20:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,1404.56832,"ACTUAL",1
