"","OPR_DT","OPR_HR","OPR_INTERVAL","INTERVALSTARTTIME_GMT","INTERVALENDTIME_GMT","TRADING_HUB","RENEWABLE_TYPE","LABEL","XML_DATA_ITEM","MARKET_RUN_ID_POS","RENEW_POS","MW","MARKET_RUN_ID","GROUP"
"1","2019-03-28",2,0,"2019-03-28T08:00:00-00:00","2019-03-28T09:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,-0.94336,"ACTUAL",1
"2","2019-03-28",3,0,"2019-03-28T09:00:00-00:00","2019-03-28T10:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,-1.28094,"ACTUAL",1
"3","2019-03-28",4,0,"2019-03-28T10:00:00-00:00","2019-03-28T11:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,-1.27208,"ACTUAL",1
"4","2019-03-28",5,0,"2019-03-28T11:00:00-00:00","2019-03-28T12:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,-1.25878,"ACTUAL",1
"5","2019-03-28",6,0,"2019-03-28T12:00:00-00:00","2019-03-28T13:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,-1.23685,"ACTUAL",1
"6","2019-03-28",7,0,"2019-03-28T13:00:00-00:00","2019-03-28T14:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,-1.06045,"ACTUAL",1
"7","2019-03-28",8,0,"2019-03-28T14:00:00-00:00","2019-03-28T15:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,217.22215,"ACTUAL",1
"8","2019-03-28",9,0,"2019-03-28T15:00:00-00:00","2019-03-28T16:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,1028.97099,"ACTUAL",1
"9","2019-03-28",10,0,"2019-03-28T16:00:00-00:00","2019-03-28T17:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,1298.12923,"ACTUAL",1
"10","2019-03-28",11,0,"2019-03-28T17:00:00-00:00","2019-03-28T18:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,1346.66514,"ACTUAL",1
"11","2019-03-28",12,0,"2019-03-28T18:00:00-00:00","2019-03-28T19:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,1303.50914,"ACTUAL",1
"12","2019-03-28",13,0,"2019-03-28T19:00:00-00:00","2019-03-28T20:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,1163.74742,"ACTUAL",1
"13","2019-03-28",14,0,"2019-03-28T20:00:00-00:00","2019-03-28T21:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,1075.46557,"ACTUAL",1
"14","2019-03-28",15,0,"2019-03-28T21:00:00-00:00","2019-03-28T22:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,1162.86302,"ACTUAL",1
"15","2019-03-28",16,0,"2019-03-28T22:00:00-00:00","2019-03-28T23:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,1200.3851,"ACTUAL",1
"16","2019-03-28",17,0,"2019-03-28T23:00:00-00:00","2019-03-29T00:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,1033.88079,"ACTUAL",1
"17","2019-03-28",18,0,"2019-03-29T00:00:00-00:00","2019-03-29T01:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,858.33912,"ACTUAL",1
"18","2019-03-28",19,0,"2019-03-29T01:00:00-00:00","2019-03-29T02:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,288.99834,"ACTUAL",1
"19","2019-03-28",20,0,"2019-03-29T02:00:00-00:00","2019-03-29T03:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,5.96019,"ACTUAL",1
"20","2019-03-28",21,0,"2019-03-29T03:00:00-00:00","2019-03-29T04:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,1.223,"ACTUAL",1
"21","2019-03-28",22,0,"2019-03-29T04:00:00-00:00","2019-03-29T05:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,1.1517,"ACTUAL",1
"22","2019-03-28",23,0,"2019-03-29T05:00:00-00:00","2019-03-29T06:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,1.10674,"ACTUAL",1
"23","2019-03-28",24,0,"2019-03-29T06:00:00-00:00","2019-03-29T07:00:00-00:00","NP15","Solar","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,3,1.13644,"ACTUAL",1
"24","2019-03-28",18,0,"2019-03-29T00:00:00-00:00","2019-03-29T01:00:00-00:00","NP15","Wind","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,1,445.34375,"ACTUAL",2
"25","2019-03-28",6,0,"2019-03-28T12:00:00-00:00","2019-03-28T13:00:00-00:00","NP15","Wind","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,1,107.96915,"ACTUAL",2
"26","2019-03-28",17,0,"2019-03-28T23:00:00-00:00","2019-03-29T00:00:00-00:00","NP15","Wind","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,1,456.95246,"ACTUAL",2
"27","2019-03-28",16,0,"2019-03-28T22:00:00-00:00","2019-03-28T23:00:00-00:00","NP15","Wind","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,1,431.93956,"ACTUAL",2
"28","2019-03-28",15,0,"2019-03-28T21:00:00-00:00","2019-03-28T22:00:00-00:00","NP15","Wind","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,1,543.96816,"ACTUAL",2
"29","2019-03-28",14,0,"2019-03-28T20:00:00-00:00","2019-03-28T21:00:00-00:00","NP15","Wind","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,1,261.43942,"ACTUAL",2
"30","2019-03-28",13,0,"2019-03-28T19:00:00-00:00","2019-03-28T20:00:00-00:00","NP15","Wind","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,1,245.7827,"ACTUAL",2
"31","2019-03-28",12,0,"2019-03-28T18:00:00-00:00","2019-03-28T19:00:00-00:00","NP15","Wind","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,1,146.92543,"ACTUAL",2
"32","2019-03-28",11,0,"2019-03-28T17:00:00-00:00","2019-03-28T18:00:00-00:00","NP15","Wind","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,1,95.7883,"ACTUAL",2
"33","2019-03-28",10,0,"2019-03-28T16:00:00-00:00","2019-03-28T17:00:00-00:00","NP15","Wind","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,1,80.12643,"ACTUAL",2
"34","2019-03-28",9,0,"2019-03-28T15:00:00-00:00","2019-03-28T16:00:00-00:00","NP15","Wind","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,1,87.24049,"ACTUAL",2
"35","2019-03-28",8,0,"2019-03-28T14:00:00-00:00","2019-03-28T15:00:00-00:00","NP15","Wind","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,1,92.03793,"ACTUAL",2
"36","2019-03-28",7,0,"2019-03-28T13:00:00-00:00","2019-03-28T14:00:00-00:00","NP15","Wind","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,1,87.95245,"ACTUAL",2
"37","2019-03-28",5,0,"2019-03-28T11:00:00-00:00","2019-03-28T12:00:00-00:00","NP15","Wind","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,1,101.98727,"ACTUAL",2
"38","2019-03-28",4,0,"2019-03-28T10:00:00-00:00","2019-03-28T11:00:00-00:00","NP15","Wind","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,1,125.51748,"ACTUAL",2
"39","2019-03-28",3,0,"2019-03-28T09:00:00-00:00","2019-03-28T10:00:00-00:00","NP15","Wind","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,1,111.97549,"ACTUAL",2
"40","2019-03-28",2,0,"2019-03-28T08:00:00-00:00","2019-03-28T09:00:00-00:00","NP15","Wind","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,1,94.28965,"ACTUAL",2
"41","2019-03-28",24,0,"2019-03-29T06:00:00-00:00","2019-03-29T07:00:00-00:00","NP15","Wind","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,1,11.62503,"ACTUAL",2
"42","2019-03-28",23,0,"2019-03-29T05:00:00-00:00","2019-03-29T06:00:00-00:00","NP15","Wind","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,1,33.30367,"ACTUAL",2
"43","2019-03-28",22,0,"2019-03-29T04:00:00-00:00","2019-03-29T05:00:00-00:00","NP15","Wind","Renewable Forecast Actual Generation","RENEW_FCST_ACT_MW",3,1,36.75565,"ACTUAL",2
