Hour,pr_e,pr_fre_u,pr_fre_d
0,35.0310716019526,2.7191489893678,8.0
1,35.0310716019526,2.7026810469662763,8.0
2,35.0310716019526,2.7039157270969736,8.0
3,35.0310716019526,2.7062931913659405,8.0
4,35.0310716019526,2.7465101517190664,8.0
5,35.0310716019526,2.660691992151889,8.0
6,34.166521786777174,2.54717333503316,0.0010654587888237882
7,34.166521786777174,0.002214272733434408,8.0
8,34.166521786777174,0.002667048693718774,0.0015046772552772415
9,34.166521786777174,0.002108918850588151,8.0
10,34.166521786777174,0.0021535705184335496,8.0
11,34.166521786777174,0.002239615375126088,8.0
12,34.166521786777174,0.002756115259074556,8.0
13,34.166521786777174,2.54717333503316,8.0
14,34.166521786777174,2.660691992151889,8.0
15,34.166521786777174,2.7026810469662763,8.0
16,34.24018647570037,3.064018647570037,8.0
17,34.66851790449274,3.1068517904492743,8.0
18,40.94718946319823,3.734718946319824,8.0
19,65.96191046308549,4.0636483579482325,8.0
20,73.37765390262962,4.0636483579482325,8.0
21,59.75677719245546,3.4373917075501823,8.0
22,59.75677719245546,3.1068517904492743,8.0
23,59.75677719245546,4.0636483579482325,8.0
