netload,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
541.6881936199399,0.0,0.0,119.99499999999996
528.3629027139308,0.0,0.0,116.22500000000004
587.9096454311797,19.584726,0.0,114.72
554.0861975702916,0.0,0.0,117.345
458.33025835936706,0.0,0.0,123.92499999999998
335.6871485094448,0.0,0.0,130.885
613.027437402909,0.0,0.0,0.0
943.2780334762615,0.0,0.0,141.085
1453.1326026413217,41.26781550000324,0.0,0.0
1224.465126305499,19.584726,0.0,149.86499999999995
1542.9302489700408,0.0,0.0,156.93
1982.7813930226882,19.584726,0.0,166.06
1635.2235032283404,0.0,0.0,176.73999999999995
1951.451953272362,0.0,0.0,186.68
2380.943268446161,5.455745100002649,0.0,195.435
3422.3602999692503,9.792363,0.0,201.245
877.253700620977,0.0,0.0,202.76499999999996
415.848914368833,634.7589655465922,0.0,200.29
997.2463662272952,6845.022450481056,0.0,194.65000000000003
940.7100547734534,6978.558153802402,0.0,186.80500000000004
106.93295511968898,953.4138173594279,0.0,172.57000000000008
160.874535,592.8062913807731,0.0,155.41500000000005
213.60021265962172,804.4293524378816,0.0,141.41000000000008
0.0,497.35130222362545,0.0,131.57
