Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,29.377089,0.0,130.075
vehicle,1,2,27.698398200003865,0.0,125.41
vehicle,1,3,107.71599300000011,0.0,123.515
vehicle,1,4,9.792363,0.0,126.315
vehicle,1,5,19.584726,0.0,134.02
vehicle,1,6,58.754178,0.0,142.69
vehicle,1,7,39.169452,0.0,0.0
vehicle,1,8,58.754178,0.0,149.975
vehicle,1,9,48.961815000000044,0.0,0.0
vehicle,1,10,204.240714,0.0,156.64499999999995
vehicle,1,11,95.12581199999998,0.0,162.06
vehicle,1,12,75.54108599999999,0.0,169.55000000000004
vehicle,1,13,21.96287130001502,0.0,178.39
vehicle,1,14,65.748723,0.0,186.6350000000001
vehicle,1,15,187.45380600000007,0.0,193.7350000000003
vehicle,1,16,58.754178000000046,0.0,198.115
vehicle,1,17,0.0,0.0,199.055
vehicle,1,18,1210.2904953143204,0.0,195.48000000000008
vehicle,1,19,1062.8910582000142,0.0,190.63
vehicle,1,20,4679.304963567625,0.0,183.07500000000007
vehicle,1,21,68.54654099999999,0.0,169.625
vehicle,1,22,96.66461190000597,0.0,154.255
vehicle,1,23,29.377089,0.0,141.49
vehicle,1,24,19.584726,0.0,132.84
