Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,6699.83,0.0,621.3672871090185
vehicle,1,2,6696.82,0.0,567.420476439295
vehicle,1,3,6696.82,0.0,648.5083787840434
vehicle,1,4,6699.83,0.0,1066.0743856866584
vehicle,1,5,6614.69,0.0,5259.155501048054
vehicle,1,6,6521.810000000001,0.0,7538.929326280785
vehicle,1,7,6667.322000000002,0.0,0.0
vehicle,1,8,6422.91,0.0,4492.1224572215315
vehicle,1,9,6942.35,0.0,5260.770216846144
vehicle,1,10,6972.02,0.0,5489.700545866304
vehicle,1,11,7104.03,0.0,6433.951252846763
vehicle,1,12,7110.9529999999995,0.0,6543.955167779616
vehicle,1,13,7144.450000000001,0.0,5967.70200497506
vehicle,1,14,7150.47,0.0,5911.926111754999
vehicle,1,15,7290.649999999999,0.0,6621.282105823123
vehicle,1,16,6781.529999999999,0.0,7236.70197164148
vehicle,1,17,6723.05,0.0,9865.69650281216
vehicle,1,18,6363.637390165537,0.0,6980.253382332611
vehicle,1,19,6675.75,0.0,7836.17685942405
vehicle,1,20,6354.97,0.0,5883.140042004334
vehicle,1,21,6484.4,0.0,6750.87632484308
vehicle,1,22,6390.747039063705,0.0,6074.850455351993
vehicle,1,23,6470.246587745063,0.0,10064.75305925965
vehicle,1,24,6365.01184118219,0.0,41587.430615698715
