Hour,pr_e,pr_fre_u,pr_fre_d
0,33.71991447,2.6829038169999997,12.0
1,33.71991447,2.668058799,12.0
2,33.71991447,2.667376149,12.0
3,33.71991447,2.666851265,12.0
4,33.71991447,2.683683448,12.0
5,33.71991447,2.685313823,12.0
6,33.71991447,2.686903016,2.666851265
7,33.71991447,2.68314355,12.0
8,33.71991447,2.6829038169999997,12.0
9,33.71991447,2.667376149,12.0
10,33.71991447,2.683683448,12.0
11,33.71991447,2.699937345,12.0
12,33.71991447,2.7267868230000003,12.0
13,33.71991447,2.8045022630000003,12.0
14,33.71991447,3.0119914469999998,12.0
15,48.58699743,4.411699743,12.0
16,66.19592949,4.411699743,12.0
17,66.19592949,4.411699743,12.0
18,66.19592949,4.411699743,12.0
19,65.9883258,4.411699743,12.0
20,48.58699743,4.206808768,12.0
21,32.40730072,2.880730072,12.0
22,31.32619349,2.77238652,12.0
23,31.32619349,2.707968795,12.0
