Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,6769.92,0.0,579.8919360917863
vehicle,1,2,6769.92,0.0,372.528464186768
vehicle,1,3,6766.91,0.0,437.90415038502243
vehicle,1,4,6769.92,0.0,648.9720660978115
vehicle,1,5,6745.84,0.0,5401.461378120988
vehicle,1,6,6619.42,0.0,6850.690603538465
vehicle,1,7,6690.800000000001,0.0,0.0
vehicle,1,8,6692.95,0.0,4488.949207025211
vehicle,1,9,7255.648,0.0,4958.373700413703
vehicle,1,10,7396.4299999999985,0.0,5223.5463900659
vehicle,1,11,7505.22,0.0,5657.334386264763
vehicle,1,12,7361.557000000001,0.0,5925.998938995283
vehicle,1,13,7167.24,0.0,5964.154301669532
vehicle,1,14,7307.42,0.0,6597.430057167157
vehicle,1,15,7004.4939995388695,0.0,9260.089703571137
vehicle,1,16,6693.208,0.0,8253.035901938383
vehicle,1,17,6915.353796099557,0.0,8414.518765930417
vehicle,1,18,6488.241556300827,0.0,6681.717460391923
vehicle,1,19,6922.5700000000015,0.0,7432.213134478958
vehicle,1,20,6511.49,0.0,5450.602105673229
vehicle,1,21,6646.763163742363,0.0,5763.392073888311
vehicle,1,22,6473.65,0.0,5755.613092378577
vehicle,1,23,6601.860474634663,0.0,11423.19621227104
vehicle,1,24,6556.983386467753,0.0,46579.01538958502
