DemandCost,GenerationRevenue,RegUpRev,RegDownRev,RevenueTotal
522566.45772770373,0.0,0.0,15668.2,-506898.2577277037
487719.63400584145,0.0,0.0,15222.760000000004,-472496.87400584144
494851.8424438167,0.0,0.0,14268.56,-480583.2824438167
528889.41328958,0.0,0.0,15257.880000000006,-513631.53328958
468774.6182046224,0.0,0.0,15195.800000000003,-453578.8182046224
357596.3890126254,0.0,0.0,13525.720000000007,-344070.66901262535
495718.7308416703,0.0,0.0,12761.440000000002,-482957.2908416703
478356.4690313708,0.0,0.0,16152.400000000001,-462204.0690313708
442214.16420528357,0.0,0.0,14810.240000000007,-427403.9242052836
489145.21230707417,0.0,0.0,14875.480000000003,-474269.7323070742
447791.6596557061,0.0,0.0,15280.080000000002,-432511.57965570607
440746.7386885865,0.0,0.0,14772.200000000008,-425974.5386885865
439652.50226647785,0.0,0.0,13630.960000000001,-426021.54226647783
368426.2293650988,0.0,0.0,13169.800000000003,-355256.4293650988
469840.9120927404,0.0,0.0,14664.845792,-455176.0663007404
451024.4952753709,0.0,0.0,15703.385764958404,-435321.1095104125
424948.76614353666,0.0,0.0,15462.920000000002,-409485.8461435367
533377.2198077859,0.0,0.0,16218.931584000002,-517158.28822378593
462446.7724461715,0.0,0.0,16135.157348958412,-446311.61509721307
344168.87167865573,0.0,0.0,14376.325792000012,-329792.54588665575
373364.75281140197,0.0,0.0,12475.525792000008,-360889.22701940197
484158.27828882885,0.0,0.0,14626.39203147995,-469531.8862573489
499110.9898176654,0.0,0.0,16768.520000000008,-482342.4698176654
438609.9058573097,0.0,0.0,17524.760000000013,-421085.1458573097
