Hour,pr_e,pr_fre_u,pr_fre_d
0,30.801779035951956,2.6668512645484324,0.0009785922106222782
1,30.801779035951956,2.6616694532098832,0.0006116632901213827
2,30.801779035951956,2.6638171251961857,0.0005787861068105055
3,30.801779035951956,2.667638754395772,0.0007777030026413668
4,30.801779035951956,2.7026810469662763,0.0009785922106222782
5,31.97468286457417,2.6843548631021843,0.0009962192295314939
6,30.28058799181161,2.6594677462018343,0.0009962192295314939
7,26.54995326293332,0.00186112322224073,8.0
8,26.54995326293332,0.0021535705184335496,0.0010654587888237882
9,26.54995326293332,0.0016841194349720091,8.0
10,26.54995326293332,0.0017770943921310844,8.0
11,26.54995326293332,0.00186112322224073,8.0
12,26.54995326293332,0.00186112322224073,8.0
13,26.54995326293332,0.00186112322224073,8.0
14,26.54995326293332,0.002108918850588151,8.0
15,26.54995326293332,0.002437053201569845,8.0
16,30.27638754395772,2.659482393782324,8.0
17,31.97468286457417,2.6843548631021843,8.0
18,59.75677719245546,2.8395505061374005,8.0
19,59.75677719245546,2.8395505061374005,8.0
20,31.99550506137401,2.837468286457417,8.0
21,31.97468286457417,2.837468286457417,8.0
22,31.97468286457417,2.837468286457417,8.0
23,31.97468286457417,2.837468286457417,8.0
