Hour,pr_e,pr_fre_u,pr_fre_d
0,31.987186710000003,2.663817125,12.0
1,31.987186710000003,2.6617541730000003,12.0
2,31.987186710000003,2.661669453,12.0
3,31.987186710000003,2.659482394,12.0
4,31.987186710000003,2.660691992,12.0
5,31.987186710000003,2.659590072,12.0
6,31.987186710000003,2.838718671,2.660198172
7,31.977485650000002,2.837748565,12.0
8,30.21669453,2.546643796,12.0
9,30.21669453,2.546643796,12.0
10,30.21669453,2.546643796,12.0
11,30.21669453,2.546643796,12.0
12,30.21669453,2.547173335,12.0
13,30.21669453,2.659467746,12.0
14,30.21669453,2.659467746,12.0
15,30.21669453,2.661669453,12.0
16,30.21669453,2.661669453,12.0
17,31.977485650000002,2.837748565,12.0
18,59.756777189999994,2.702681047,12.0
19,65.95673617,3.1492894939999996,12.0
20,35.09289494,2.838718671,12.0
21,31.987186710000003,2.702681047,12.0
22,31.987186710000003,2.687091492,12.0
23,31.987186710000003,2.667638754,12.0
