Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,6555.78,0.8607419933871508,394.71459664487446
vehicle,1,2,6555.78,0.0,311.05333925888675
vehicle,1,3,6555.78,0.0,393.1844272316607
vehicle,1,4,6555.78,0.0,806.2700068445744
vehicle,1,5,6470.640000000001,0.0,4183.6513161806315
vehicle,1,6,6442.26,0.0,8019.52947136514
vehicle,1,7,6489.679886889583,0.0,0.0
vehicle,1,8,6513.21,0.0,4344.55623804606
vehicle,1,9,7174.392717892088,0.0,4386.7511619042125
vehicle,1,10,7293.66,0.0,4780.963112804303
vehicle,1,11,7293.66,0.0,5587.261232615105
vehicle,1,12,7251.09,0.0,5342.178901904839
vehicle,1,13,7123.38,0.0,5283.3604841915085
vehicle,1,14,6969.162296779424,0.0,5485.365716024898
vehicle,1,15,6744.680367446784,0.0,5466.369329273755
vehicle,1,16,6016.56,0.0,8254.957444991507
vehicle,1,17,6087.812265851253,0.0,6698.694797805894
vehicle,1,18,5917.23,0.0,5434.579891530448
vehicle,1,19,6385.5,0.0,6132.530655984279
vehicle,1,20,6016.56,0.0,4972.770380124176
vehicle,1,21,6172.65,0.0,6032.776700377011
vehicle,1,22,6186.84,0.0,5224.5479014668
vehicle,1,23,6456.716272439069,0.0,12154.547647273119
vehicle,1,24,6425.062415230191,0.0,51464.552642250565
