Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,6385.5,0.2245099453601989,759.8008354251674
vehicle,1,2,6385.5,0.0,583.8758362351125
vehicle,1,3,6385.5,0.0,608.8398604663647
vehicle,1,4,6385.5,0.0,1093.3374794325628
vehicle,1,5,6300.36,0.0,4491.12936414974
vehicle,1,6,6044.94,0.0,7115.512498888533
vehicle,1,7,6073.32,0.0,0.0
vehicle,1,8,5945.61,0.0,4305.330713768659
vehicle,1,9,6598.3499999999985,0.0,4192.325017425049
vehicle,1,10,6598.3499999999985,0.0,4469.093723540686
vehicle,1,11,6953.1,0.0,4668.676145832589
vehicle,1,12,6867.96,0.0,6769.138714464927
vehicle,1,13,6612.539999999999,0.0,5349.73503342129
vehicle,1,14,6527.4,0.0,5132.498996215672
vehicle,1,15,6484.83,0.0,5871.598861344076
vehicle,1,16,6089.665819064096,0.0,7541.940485989718
vehicle,1,17,6428.07,0.0,7693.427453921186
vehicle,1,18,6073.32,0.0,6312.017530998875
vehicle,1,19,6271.98,0.0,6210.987935220135
vehicle,1,20,6172.65,0.0,5173.129877798693
vehicle,1,21,6555.78,0.0,5831.282694899593
vehicle,1,22,6357.12,0.0,6271.462666331565
vehicle,1,23,6342.93,0.0,10801.266451415257
vehicle,1,24,6385.5,0.0,44962.21135574487
