Hour,pr_e,pr_fre_u,pr_fre_d
0,31.987186710000003,2.66607497,12.0
1,31.987186710000003,2.66607497,12.0
2,31.987186710000003,2.663817125,12.0
3,31.987186710000003,2.663817125,12.0
4,31.987186710000003,2.6829038169999997,12.0
5,31.987186710000003,2.837431932,12.0
6,31.987186710000003,2.838718671,2.6617541730000003
7,30.23817125,2.661340809,12.0
8,30.23817125,2.659467746,12.0
9,30.23817125,2.659467746,12.0
10,30.23817125,2.659482394,12.0
11,30.23817125,2.659482394,12.0
12,30.23817125,2.659590072,12.0
13,30.23817125,2.659590072,12.0
14,30.23817125,2.660539992,12.0
15,30.23817125,2.663817125,12.0
16,30.48605573,2.6886055730000002,12.0
17,30.639157270000002,2.703915727,12.0
18,59.756777189999994,2.838779947,12.0
19,65.96816455,2.838779947,12.0
20,31.987799470000002,2.7267868230000003,12.0
21,31.962337650000002,2.719049477,12.0
22,31.962337650000002,2.699937345,12.0
23,31.962337650000002,2.683683448,12.0
