Hour,pr_e,pr_fre_u,pr_fre_d
0,31.987799470000002,12.0,12.0
1,31.987799470000002,2.663817125,12.0
2,31.987799470000002,2.663817125,12.0
3,31.987799470000002,2.663817125,12.0
4,31.987799470000002,2.838779947,12.0
5,31.987799470000002,2.687467569,12.0
6,31.987799470000002,2.838779947,2.663817125
7,30.45313823,2.661340809,12.0
8,30.45313823,2.659482394,12.0
9,30.45313823,2.659482394,12.0
10,30.45313823,2.659590072,12.0
11,30.45313823,2.659590072,12.0
12,30.45313823,2.660539992,12.0
13,30.45313823,2.660691992,12.0
14,30.45313823,2.66607497,12.0
15,30.45313823,2.6843548630000003,12.0
16,30.517885120000003,2.691788512,12.0
17,30.97112865,2.737112865,12.0
18,59.756777189999994,2.786161393,12.0
19,65.9883258,2.786161393,12.0
20,31.461613930000002,2.748044727,12.0
21,30.85622051,2.725622051,12.0
22,30.639157270000002,2.703915727,12.0
23,30.517885120000003,2.687467569,12.0
