Hour,pr_e,pr_fre_u,pr_fre_d
0,31.326193490191695,2.772386520102386,0.0005767179249809138
1,31.080447269549232,2.7372528726663106,0.0005767179249809138
2,31.080447269549232,2.7361192127036897,0.0005767179249809138
3,31.080447269549232,2.7361192127036897,0.0005767179249809138
4,31.080447269549232,2.7361192127036897,0.0005767179249809138
5,31.97468286457417,2.837468286457417,0.0005767179249809138
6,31.97468286457417,2.54717333503316,0.0005787861068105055
7,31.078489029333813,0.0013327824985744595,8.0
8,31.078489029333813,0.0017770943921310844,0.0009785922106222782
9,31.078489029333813,0.0012785900610706126,8.0
10,31.078489029333813,0.0012785900610706126,8.0
11,31.078489029333813,0.0013327824985744595,8.0
12,31.078489029333813,0.0013327824985744595,8.0
13,31.078489029333813,0.0013327824985744595,8.0
14,31.078489029333813,0.00186112322224073,8.0
15,31.078489029333813,2.6594677462018343,8.0
16,31.97468286457417,2.6853193650087115,8.0
17,59.75677719245546,2.837468286457417,8.0
18,59.75677719245546,2.837468286457417,8.0
19,31.97468286457417,2.837468286457417,8.0
20,31.97468286457417,2.837468286457417,8.0
21,31.97468286457417,2.837468286457417,8.0
22,31.97468286457417,2.837468286457417,8.0
23,31.97468286457417,2.837468286457417,8.0
