Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,0.0,0.0,0.0
vehicle,1,2,0.0,0.0,0.0
vehicle,1,3,0.0,0.0,0.0
vehicle,1,4,0.0,0.0,0.0
vehicle,1,5,0.0,0.0,0.0
vehicle,1,6,0.0,0.0,0.0
vehicle,1,7,0.0,0.0,0.0
vehicle,1,8,0.0,0.0,126.025
vehicle,1,9,0.0,0.0,0.0
vehicle,1,10,0.0,0.0,116.945
vehicle,1,11,0.0,0.0,113.97000000000004
vehicle,1,12,0.0,0.0,112.91
vehicle,1,13,0.0,0.0,114.27500000000002
vehicle,1,14,0.0,0.0,116.62000000000003
vehicle,1,15,0.0,0.0,120.37499999999999
vehicle,1,16,0.0,0.0,125.2
vehicle,1,17,0.0,0.0,129.995
vehicle,1,18,0.0,0.0,132.69500000000005
vehicle,1,19,0.0,0.0,130.33500000000006
vehicle,1,20,0.0,0.0,127.635
vehicle,1,21,0.0,0.0,123.11500000000002
vehicle,1,22,0.0,0.0,115.62000000000002
vehicle,1,23,0.0,0.0,108.70500000000001
vehicle,1,24,0.0,0.0,104.23
