DemandCost,GenerationRevenue,RegUpRev,RegDownRev,RevenueTotal
512432.27907994814,0.0,0.0,15696.04,-496736.23907994817
456632.62131532363,0.0,0.0,15294.360000000004,-441338.26131532365
499206.36087584257,0.0,0.0,15693.205792000008,-483513.1550838426
632723.3223059282,0.0,0.0,16034.880000000001,-616688.4423059282
673920.0615780462,0.0,0.0,14546.725792000001,-659373.3357860462
597284.0662075203,0.0,0.0,14513.760000000002,-582770.3062075203
513712.6470056561,0.0,0.0,17184.925792000002,-496527.72121365607
511160.6801174165,0.0,0.0,17477.720000000005,-493682.96011741646
481054.6966846684,0.0,0.0,15975.840000000002,-465078.8566846684
504922.80816882366,0.0,0.0,15393.445792,-489529.3623768237
495635.7005464486,0.0,0.0,16774.558604870428,-478861.1419415781
554515.1085951825,0.0,0.0,15172.865764958404,-539342.2428302241
498511.9058515337,0.0,0.0,14184.28,-484327.62585153367
534626.6398463987,0.0,0.0,15898.360000000008,-518728.27984639874
871644.1146419925,0.0,0.0,16349.571584000025,-855294.5430579925
490869.8041177711,0.0,0.0,17074.72,-473795.0841177711
514326.80774848757,0.0,0.0,16180.240000000002,-498146.5677484876
573720.1815705313,0.0,0.0,15804.2,-557915.9815705314
552909.2430028456,0.0,0.0,14610.000000000002,-538299.2430028456
503235.1680678681,0.0,0.0,14817.705764958404,-488417.4623029097
