DemandCost,GenerationRevenue,RegUpRev,RegDownRev,RevenueTotal
446342.72969621775,0.0,0.0,20579.782189647656,-425762.9475065701
499376.91916077293,0.0,0.0,19819.722056650215,-479557.1971041227
578077.803691801,0.0,1454.9253000659373,17531.120000000006,-559091.7583917351
438083.1280477222,145802.73870173292,0.0,21411.0,-270869.38934598933
495348.11249154777,0.0,0.0,21563.520000000004,-473784.59249154775
480052.6628783728,272830.44080076064,0.0,21492.280000000006,-185729.94207761216
968522.2623716637,904914.826319172,0.0,21634.600000000002,-41972.83605249168
0.0,0.0,0.0,0.0,0.0
473694.8737838147,0.0,0.0,19931.56,-453763.3137838147
490121.9496169387,0.0,0.0,19609.800000000003,-470512.1496169387
513939.5411386895,69796.86846213012,0.0,20105.68000000001,-424036.99267655937
596242.493526436,357807.48497622844,0.0,21906.32000000001,-216528.6885502076
469776.10779606074,249205.32612388977,0.0,22079.800000000003,-198490.98167217098
488815.38498771534,0.0,0.0,21510.96,-467304.4249877153
468917.6010719328,147893.43880795137,0.0,21029.442056650216,-299994.72020733124
478110.083598403,0.0,0.0,19414.160000000003,-458695.923598403
0.0,0.0,0.0,0.0,0.0
