Hour,pr_e,pr_fre_u,pr_fre_d
0,31.96754926256148,2.772386520102386,8.0
1,31.96754926256148,2.7752393394511383,8.0
2,31.96754926256148,2.726786822502719,8.0
3,31.96754926256148,2.7361192127036897,8.0
4,31.96754926256148,2.727942877453496,8.0
5,31.97468286457417,2.8024042245225425,8.0
6,31.97468286457417,2.837468286457417,0.0010123572919188203
7,31.97468286457417,9999.0,8.0
8,31.97468286457417,2.6870914922975584,0.0010654587888237882
9,31.96754926256148,2.6594677462018343,8.0
10,31.96754926256148,2.5429846599080306,8.0
11,31.96754926256148,2.5429846599080306,8.0
12,31.96754926256148,0.00186112322224073,8.0
13,31.96754926256148,0.0015046772552772415,8.0
14,31.96754926256148,0.002067150639027064,8.0
15,31.96754926256148,2.6594677462018343,8.0
16,31.96754926256148,2.7026810469662763,8.0
17,31.97468286457417,2.7852353291355563,8.0
18,31.97468286457417,2.837468286457417,8.0
19,31.97468286457417,2.837468286457417,8.0
20,31.97468286457417,2.837468286457417,8.0
21,31.97468286457417,2.837468286457417,8.0
22,31.97468286457417,9999.0,8.0
23,31.97468286457417,2.837468286457417,8.0
