DemandCost,GenerationRevenue,RegUpRev,RegDownRev,RevenueTotal
143010.22606133763,0.0,0.0,9294.020363387965,-133716.20569794966
120588.9112165794,0.0,0.0,12184.049999999963,-108404.86121657945
144564.93474689563,0.0,0.0,9562.77,-135002.16474689564
129065.82730845927,0.0,0.0,7627.188000000029,-121438.63930845924
141712.21410366165,0.0,0.0,10656.744,-131055.47010366165
136816.77510455914,0.0,0.0,10350.984,-126465.79110455915
139477.3927769619,0.0,0.0,8994.561432126191,-130482.83134483571
145913.21385706528,0.0,0.0,8411.748,-137501.46585706528
148003.88563730844,0.0,0.0,10290.92759523691,-137712.95804207152
139572.48052269072,0.0,0.0,9992.8285678731,-129579.65195481761
159197.79228890187,0.0,0.0,10665.444530812367,-148532.3477580895
164597.93914570136,0.0,0.0,12241.362000000001,-152356.57714570136
147444.248904667,0.0,0.0,9891.579000000002,-137552.669904667
159749.91403848646,0.0,0.0,9315.844293708109,-150434.06974477836
122062.17992635447,0.0,0.0,11327.80800000003,-110734.37192635443
141396.57568872775,0.0,0.0,10235.85712942984,-131160.7185592979
164563.99354394013,0.0,0.0,9852.615000000029,-154711.3785439401
141389.81224918156,0.0,0.0,10381.181247813078,-131008.63100136849
143750.37852066557,0.0,0.0,10175.067000000001,-133575.31152066556
153042.37964833883,0.0,0.0,8311.698532968941,-144730.6811153699
150463.41301901964,0.0,0.0,11019.522000000032,-139443.89101901962
