Hour,pr_e,pr_fre_u,pr_fre_d
0,32.90245389911629,2.6668512645484324,0.0005486228111083897
1,32.90245389911629,2.6595900715582688,12.0
2,32.90245389911629,2.6594677462018343,0.0005097841772272428
3,32.90245389911629,2.6595900715582688,0.0005097841772272428
4,32.90245389911629,2.6843548631021843,0.0005486228111083897
5,32.90245389911629,2.5466437961516224,0.0005486228111083897
6,32.90245389911629,0.003256444358541137,0.0005767179249809138
7,32.90245389911629,0.0010654587888237882,12.0
8,32.90245389911629,0.0013327824985744595,0.0006116632901213827
9,32.90245389911629,0.0012785900610706126,12.0
10,32.90245389911629,0.0012785900610706126,12.0
11,32.90245389911629,0.0012785900610706126,12.0
12,32.90245389911629,2.5429846599080306,12.0
13,32.90245389911629,2.54717333503316,12.0
14,32.90245389911629,2.6616694532098832,12.0
15,32.90245389911629,2.6847350300649904,12.0
16,32.90245389911629,2.7020633280244097,12.0
17,32.90245389911629,2.804502262853616,12.0
18,65.94633254168444,3.064201474739951,12.0
19,65.94124684394866,3.064201474739951,12.0
20,34.65230729170804,2.881397436470179,12.0
21,34.65230729170804,2.7246550398748832,12.0
22,34.65230729170804,2.7029221818511573,12.0
23,34.65230729170804,2.6874675691847014,12.0
