Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,0.0,0.0,0.0
vehicle,1,2,0.0,0.0,15.479999999999995
vehicle,1,3,0.0,0.0,0.0
vehicle,1,4,0.0,0.0,5.616463989485908
vehicle,1,5,0.0,0.0,0.0
vehicle,1,6,0.0,0.0,0.0
vehicle,1,7,0.0,0.0,0.0
vehicle,1,8,0.0,0.0,15.479999999999995
vehicle,1,9,0.0,0.0,0.0
vehicle,1,10,0.0,0.0,48.76900000000001
vehicle,1,11,0.0,0.0,46.44
vehicle,1,12,0.0,0.0,37.62499999993912
vehicle,1,13,0.0,0.0,53.289249999999996
vehicle,1,14,0.0,0.0,55.28075000000003
vehicle,1,15,0.0,0.0,57.66600000000001
vehicle,1,16,0.0,0.0,59.70475000000002
vehicle,1,17,0.0,0.0,60.977000000000004
vehicle,1,18,0.0,0.0,60.929750000000006
vehicle,1,19,0.0,0.0,59.82550000000002
vehicle,1,20,0.0,0.0,58.320499999999996
vehicle,1,21,0.0,0.0,55.3455
vehicle,1,22,0.0,0.0,50.72725
vehicle,1,23,0.0,0.0,46.95075
vehicle,1,24,0.0,0.0,44.30825000000001
