netload,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
0.0,0.0,0.0,0.0
0.0,0.0,0.0,21.096463989485905
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
12.515913908874522,0.0,0.0,0.0
92.88,0.0,0.0,0.0
177.47059196605042,0.0,0.0,0.0
111.18917044843906,0.0,0.0,15.479999999999995
87.29409691209452,0.0,0.0,0.0
339.44467695023303,0.0,0.0,51.08250000000001
348.3556600415031,0.0,0.0,52.56475000000001
356.653039859422,0.0,0.0,48.86958024487785
292.24419549218646,0.0,0.0,56.9975
420.1037703989297,0.0,0.0,59.563
358.96662795608177,0.0,0.0,61.81
453.1631626600305,0.0,0.0,63.52500000000002
845.6019135800904,0.0,0.0,64.72025000000002
242.0716083274808,0.0,0.0,64.49274999999999
0.0,0.0,0.0,62.88099999999999
0.0,0.0,0.0,60.616499999999995
96.71262621518872,0.0,0.0,57.21450000000001
154.27342742221205,0.0,0.0,52.91825
148.6659353165944,0.0,0.0,49.126000000000005
265.4967203212835,0.0,0.0,45.82900000000001
