Hour,pr_e,pr_fre_u,pr_fre_d
0,46.53808767760486,2.7152639008078343,12.0
1,46.53808767760486,2.7027376825255147,12.0
2,46.53808767760486,2.7026810469662763,12.0
3,46.53808767760486,2.7152639008078343,12.0
4,46.53808767760486,2.727942877453496,12.0
5,46.53808767760486,3.0561295143279006,0.0005767179249809138
6,46.53808767760486,2.699937345458107,0.0005767179249809138
7,46.53808767760486,2.5466437961516224,12.0
8,46.53808767760486,2.5429846599080306,0.0007777030026413668
9,46.53808767760486,2.5429846599080306,0.0009785922106222782
10,46.53808767760486,2.6594677462018343,12.0
11,46.53808767760486,2.6829038174265727,12.0
12,46.53808767760486,2.6874675691847014,12.0
13,46.53808767760486,2.726776612014443,12.0
14,48.172500384431835,4.2019480212948,12.0
15,67.94230760554159,5.308734529916426,12.0
16,68.73085652463065,5.308734529916426,12.0
17,214.52914225561523,5.308734529916426,12.0
18,73.37765390262962,5.308734529916426,12.0
19,67.94230760554159,5.308734529916426,12.0
20,67.00356750445945,5.308734529916426,12.0
21,65.98832579636397,5.308734529916426,12.0
22,59.75677719245546,3.437718236720343,12.0
23,59.75677719245546,5.308734529916426,12.0
