DemandCost,GenerationRevenue,RegUpRev,RegDownRev,RevenueTotal
170317.05007210467,0.0,0.0,10064.6379721369,-160252.41209996777
157482.15727420905,0.0,0.0,13435.942266578033,-144046.21500763102
203941.24843367934,0.0,0.0,11394.887999999988,-192546.36043367937
284621.6793048575,0.0,0.0,10698.152567873827,-273923.5267369837
239427.75235228805,0.0,0.0,13606.390129430034,-225821.362222858
155059.2154085061,0.0,0.0,11555.979,-143503.2364085061
151025.3970468845,0.0,0.0,9940.429005345102,-141084.9680415394
152363.58943664416,0.0,0.0,8318.101129429811,-144045.48830721434
145970.14299903836,0.0,0.0,10248.33299999997,-135721.8099990384
134081.61293949813,0.0,0.0,9975.927000000003,-124105.68593949813
168455.72117917746,0.0,0.0,9842.444567873832,-158613.27661130362
173366.88919767502,0.0,0.0,11744.64692519881,-161622.2422724762
245291.41042251635,0.0,0.0,11883.564,-233407.84642251633
213291.0191013599,0.0,0.0,10956.444,-202334.57510135992
130288.88758452421,0.0,0.0,9676.242000000002,-120612.64558452422
153623.7677205558,0.0,0.0,8692.641000000029,-144931.12672055577
142941.86207372148,0.0,0.0,9418.284,-133523.5780737215
140230.68872418307,0.0,0.0,9751.854000000001,-130478.83472418306
155308.97678381484,0.0,0.0,9191.594567873832,-146117.382215941
179838.09806052022,0.0,0.0,9532.845000000001,-170305.25306052022
142488.01975091192,0.0,0.0,9871.154247813076,-132616.86550309884
146044.2258173041,0.0,0.0,10136.676000000021,-135907.54981730407
162750.39221163327,0.0,0.0,11164.676760395176,-151585.7154512381
