Hour,pr_e,pr_fre_u,pr_fre_d
0,34.2439662794176,2.7372528726663106,12.0
1,34.2439662794176,2.7246550398748832,12.0
2,34.2439662794176,2.720177903595196,12.0
3,34.2439662794176,2.7200231321570865,12.0
4,34.2439662794176,2.720177903595196,12.0
5,34.2439662794176,2.71904947731492,0.0005031074178736212
6,34.2439662794176,2.5429846599080306,0.0005031074178736212
7,34.2439662794176,0.0009962192295314939,12.0
8,34.2439662794176,0.0010654587888237882,0.0005486228111083897
9,34.2439662794176,0.0010654587888237882,12.0
10,34.2439662794176,0.0012780341036835654,12.0
11,34.2439662794176,0.0010654587888237882,12.0
12,34.2439662794176,0.0010654587888237882,12.0
13,34.2439662794176,2.5429846599080306,12.0
14,34.2439662794176,2.54717333503316,12.0
15,34.2439662794176,2.6917885123843805,12.0
16,34.66559819746493,3.064201474739951,12.0
17,65.98804936483135,4.0636483579482325,12.0
18,65.97151479447862,4.0636483579482325,12.0
19,65.96191046308549,4.0636483579482325,12.0
20,37.22782256666878,3.3627822566668777,12.0
21,36.28148758979088,2.804380426787765,12.0
22,36.28148758979088,2.720177903595196,12.0
23,36.28148758979088,2.7079687948625755,12.0
