Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,0.0,0.0,18.06
vehicle,1,2,0.0,0.0,18.06
vehicle,1,3,0.0,0.0,18.06
vehicle,1,4,0.0,0.0,18.06
vehicle,1,5,0.0,0.0,16.66234411916928
vehicle,1,6,0.0,0.0,18.06
vehicle,1,7,0.0,0.0,0.0
vehicle,1,8,0.0,0.0,55.779500000000006
vehicle,1,9,0.0,0.0,0.0
vehicle,1,10,0.0,0.0,59.96550000000001
vehicle,1,11,0.0,0.0,61.999
vehicle,1,12,0.0,0.0,64.53825
vehicle,1,13,0.0,0.0,67.57975
vehicle,1,14,0.0,0.0,70.30625
vehicle,1,15,0.0,0.0,72.548
vehicle,1,16,0.0,0.0,73.49125000000001
vehicle,1,17,0.0,0.0,73.024
vehicle,1,18,0.0,0.0,71.498
vehicle,1,19,0.0,0.0,69.79175000000002
vehicle,1,20,0.0,0.0,67.172
vehicle,1,21,0.0,0.0,62.34025000000003
vehicle,1,22,0.0,0.0,56.55825
vehicle,1,23,0.0,0.0,51.8315
vehicle,1,24,0.0,0.0,48.48025000000001
