Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,9.79236300000003,0.0,109.36500000000005
vehicle,1,2,0.0,0.0,104.98
vehicle,1,3,0.0,0.0,102.39
vehicle,1,4,0.0,0.0,101.675
vehicle,1,5,48.961815000000115,0.0,102.68000000000002
vehicle,1,6,142.54882710000274,0.0,106.11500000000002
vehicle,1,7,48.961815000000016,0.0,0.0
vehicle,1,8,131.35755510000908,0.0,112.915
vehicle,1,9,78.61868580001061,0.0,0.0
vehicle,1,10,29.377089000000023,0.0,108.275
vehicle,1,11,163.672353,0.0,105.14499999999998
vehicle,1,12,65.748723,0.0,101.69000000000005
vehicle,1,13,150.94228110001816,0.0,101.32000000000004
vehicle,1,14,55.95636000000001,0.0,100.075
vehicle,1,15,9.792363000000073,0.0,99.89499999999998
vehicle,1,16,19.584726,0.0,103.7
vehicle,1,17,64.07003220000387,0.0,110.26271530127671
vehicle,1,18,39.169452,0.0,121.14500000000005
vehicle,1,19,134.15537310000926,0.0,129.275
vehicle,1,20,832.3508549999999,0.0,128.80999999999997
vehicle,1,21,881.31267,0.0,127.405
vehicle,1,22,1445.1118866601405,0.0,123.31500000000001
vehicle,1,23,1578.7425603591673,0.0,117.41377089000001
vehicle,1,24,1844.0457141199734,0.0,109.86154459595664
