Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,15255.102645,0.0,112.92
vehicle,1,2,14841.057152501415,0.0,109.47500000000001
vehicle,1,3,15460.742268,0.0,107.2
vehicle,1,4,15443.248602791364,0.0,106.735
vehicle,1,5,15431.365179,0.0,107.78
vehicle,1,6,15143.364356692357,0.0,112.04
vehicle,1,7,15028.479386999998,0.0,0.0
vehicle,1,8,16926.027708340287,0.0,116.255
vehicle,1,9,20137.295055,0.0,0.0
vehicle,1,10,21407.504427,0.0,112.105
vehicle,1,11,21899.920394999994,0.0,107.395
vehicle,1,12,21976.86039,0.0,103.19500000000001
vehicle,1,13,21871.594379696216,0.0,100.995
vehicle,1,14,21668.41546887903,0.0,99.56
vehicle,1,15,21391.211034992062,0.0,100.55
vehicle,1,16,19142.53920874714,0.0,103.17
vehicle,1,17,17124.93580294311,0.0,108.91771530127671
vehicle,1,18,16950.572923366188,0.0,120.72500000000001
vehicle,1,19,16968.76617,0.0,129.905
vehicle,1,20,15343.233912,0.0,128.985
vehicle,1,21,15884.902885487696,0.0,126.75500000000001
vehicle,1,22,14732.93576857738,0.0,122.69
vehicle,1,23,9340.795174800003,0.0,117.24377089
vehicle,1,24,7706.490137119333,0.0,111.23154459595666
