netload,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
0.0,0.0,0.0,35.985250000000015
0.0,0.0,0.0,34.811000000000014
0.0,0.0,0.0,34.09875
0.0,0.0,0.0,33.97625
0.0,0.0,0.0,34.091750000000005
13.19109824966935,0.0,0.0,33.79599999999999
140.24748912341514,0.0,0.0,0.0
123.26636350842418,0.0,0.0,36.008
278.5661439013374,0.0,0.0,0.0
262.0969883288992,0.0,0.0,37.05625
324.78485621599464,0.0,0.0,37.21025
245.75660627553785,0.0,0.0,37.11925
421.9829412942612,0.0,0.0,37.28549999999999
279.85272214111575,0.0,0.0,37.908500000000004
557.5519870103342,0.0,0.0,38.7905
437.24587339637395,0.0,0.0,40.18525
320.76009423497453,0.0,0.0,42.168
67.94,0.0,0.0,44.00025000000001
0.0,98.20455367572973,0.0,45.16050000000002
0.0,772.8357909466841,0.0,46.32950000000002
0.0,965.5072277484737,0.0,45.207750000000004
0.0,69.66,0.0,42.092749999999995
0.0,104.14044622734036,0.0,38.843
452.13787205191676,17.63000000004204,0.0,36.9035625
