netload,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
25.713999999999437,0.0,0.0,46.44
61.11883354016928,0.0,0.0,0.0
123.83999999999997,0.0,0.0,15.479999999999995
90.78391193072176,0.0,0.0,33.282000000000465
46.44,0.0,0.0,30.95999999999999
97.60229166666657,0.0,0.0,67.7705
154.00187499999979,0.0,0.0,71.26524999999998
155.72531038157223,0.0,0.0,74.123
0.0,0.0,0.0,75.74875
0.0,0.0,0.0,75.76625000000003
0.0,0.0,0.0,74.07050000000002
0.0,0.0,0.0,71.5575
0.0,0.0,0.0,68.2325
0.0,0.0,0.0,62.88800000000002
0.0,0.0,0.0,56.812000000000026
1800.2809999999893,0.0,0.0,51.84900000000002
1799.3780000000004,0.0,0.0,48.25975000000001
