Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,29.377089000000154,0.0,107.125
vehicle,1,2,42.107160900006,0.0,103.82499999999999
vehicle,1,3,100.58155710000145,0.0,102.86999999999998
vehicle,1,4,19.584726,0.0,105.59
vehicle,1,5,39.169452,0.0,113.105
vehicle,1,6,69.10610460000629,0.0,123.58
vehicle,1,7,0.0,0.0,0.0
vehicle,1,8,0.0,0.0,128.23499999999999
vehicle,1,9,0.0,0.0,0.0
vehicle,1,10,0.0,0.0,131.13000000000002
vehicle,1,11,0.0,0.0,133.375
vehicle,1,12,0.0,0.0,137.31500000000003
vehicle,1,13,0.0,0.0,143.06500000000003
vehicle,1,14,0.0,0.0,149.765
vehicle,1,15,0.0,0.0,155.46499999999997
vehicle,1,16,0.0,0.0,158.82500000000005
vehicle,1,17,0.0,0.0,159.02271530127672
vehicle,1,18,3041.0648980392143,0.0,158.395
vehicle,1,19,2403.0002387676373,0.0,155.58500000000004
vehicle,1,20,1605.667750200016,0.0,147.8
vehicle,1,21,367.7731761000116,0.0,138.55
vehicle,1,22,362.317431,0.0,127.74500000000002
vehicle,1,23,399.528410400015,0.0,118.65877089000003
vehicle,1,24,381.9021569999999,0.0,112.60154459595668
