Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,58.754178,0.0,103.86000000000001
vehicle,1,2,19.584726,0.0,101.08000000000001
vehicle,1,3,19.584726,0.0,100.485
vehicle,1,4,48.961815000000016,0.0,103.17999999999998
vehicle,1,5,9.792363,0.0,110.85000000000005
vehicle,1,6,48.96181500000014,0.0,121.31000000000002
vehicle,1,7,65.748723,0.0,0.0
vehicle,1,8,95.12581199999998,0.0,125.58500000000004
vehicle,1,9,75.54108599999958,0.0,0.0
vehicle,1,10,9.792363,0.0,122.99000000000004
vehicle,1,11,250.2648201000111,0.0,121.60000000000004
vehicle,1,12,190.67129670000836,0.0,121.26
vehicle,1,13,153.46031730000587,0.0,123.60500000000002
vehicle,1,14,166.88984370001072,0.0,126.47000000000001
vehicle,1,15,19.584726,0.0,129.915
vehicle,1,16,295.72936260000586,0.0,133.135
vehicle,1,17,61.41210510000267,0.0,137.0127153012767
vehicle,1,18,65.748723,0.0,140.54000000000008
vehicle,1,19,97.92363000000003,0.0,140.82
vehicle,1,20,48.961815000000016,0.0,135.84
vehicle,1,21,107.71599299999998,0.0,128.215
vehicle,1,22,1877.8952622262702,0.0,119.14
vehicle,1,23,1588.0415864868953,0.0,111.44377089000008
vehicle,1,24,2186.191697826077,0.0,105.88877088999998
