netload,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
0.0,197.246169,0.0,95.46500000000002
0.0,48.961815000000016,0.0,92.76
0.0,140.17068180001567,0.0,91.06
0.0,85.33344900000002,0.0,90.395
0.0,212.91394980000118,0.0,90.69999999999999
0.0,388.19724750000915,0.0,93.16500000000002
0.0,153.3204264000011,0.0,0.0
720.0449481923054,528.7876020000016,0.0,94.04
1093.9954482922876,442.19513490000537,0.0,0.0
1438.0468881054005,223.68554910000293,0.0,92.05
846.9081743435881,1104.8583282000548,0.0,91.63500000000003
1246.5827059684227,475.9088418000205,0.0,91.89
1192.4873186289892,169.40787990000038,0.0,93.13500000000002
1819.9489008170963,229.79510726763476,0.0,95.755
2344.9658093470257,227.74238520000392,0.0,100.515
2030.3298753564543,1099.2626922000077,0.0,106.41000000000003
679.876591462323,85.33344900000024,0.0,113.98771530127675
1230.5888813064435,620.1129826392171,0.0,119.10000000000004
989.9911717218624,995.0439717000005,0.0,118.895
193.94336342133857,440.79622590000093,0.0,115.575
89.78014381221679,226.34347619999937,0.0,110.58999999999997
99.32253899999999,222.42653100000337,0.0,103.59000000000003
126.85586827547206,19.584726,0.0,97.76877089
289.5172173267034,312.7960524000047,0.0,93.68377088999999
