Hour,pr_e,pr_fre_u,pr_fre_d
0,30.486055729324644,2.6668512645484324,12.0
1,30.486055729324644,2.6668512645484324,2.5429846599080306
2,30.486055729324644,2.6668512645484324,2.6594677462018343
3,30.486055729324644,2.6616694532098832,12.0
4,30.486055729324644,2.660691992151889,12.0
5,30.486055729324644,2.6638171251961857,12.0
6,30.486055729324644,2.688605572932464,2.6605399918372683
7,30.486055729324644,2.660198171681784,12.0
8,30.486055729324644,2.688605572932464,2.6605399918372683
9,30.20691992151889,2.6605399918372683,12.0
10,31.987186706185717,2.5429846599080306,12.0
11,31.987186706185717,2.294995326293332,12.0
12,31.987186706185717,2.294995326293332,12.0
13,31.987186706185717,2.294995326293332,12.0
14,31.987186706185717,2.294995326293332,12.0
15,31.987186706185717,2.294995326293332,12.0
16,31.987186706185717,2.5429846599080306,12.0
17,31.987186706185717,2.660691992151889,12.0
18,67.17515915145422,2.668058799181161,12.0
19,65.96879940153269,2.668058799181161,12.0
20,30.28058799181161,2.668058799181161,12.0
21,30.28058799181161,2.66175417304156,12.0
22,30.28058799181161,2.6594677462018343,12.0
23,30.28058799181161,2.5429846599080306,12.0
