Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,0.0,0.0,39.014500000000005
vehicle,1,2,1.8060000000001566,0.0,37.719500000000004
vehicle,1,3,0.0,0.0,37.0825
vehicle,1,4,0.0,0.0,37.709
vehicle,1,5,0.0,0.0,39.62175
vehicle,1,6,0.0,0.0,41.58875
vehicle,1,7,0.0,0.0,0.0
vehicle,1,8,0.0,0.0,43.53125
vehicle,1,9,0.0,0.0,0.0
vehicle,1,10,0.0,0.0,43.74475
vehicle,1,11,0.0,0.0,44.76500000000001
vehicle,1,12,0.0,0.0,44.5585
vehicle,1,13,0.0,0.0,45.19375
vehicle,1,14,0.0,0.0,46.63575
vehicle,1,15,0.0,0.0,48.356
vehicle,1,16,0.0,0.0,49.55475000000001
vehicle,1,17,0.0,0.0,51.354126585884394
vehicle,1,18,63.21,0.0,51.989000000000004
vehicle,1,19,481.33147180167197,0.0,51.6355
vehicle,1,20,452.53255641735524,0.0,52.02925000000001
vehicle,1,21,482.72728413258125,0.0,50.73425
vehicle,1,22,205.92447859515306,0.0,47.17300000000001
vehicle,1,23,66.3060000000056,0.0,43.74835500000001
vehicle,1,24,36.16300000000493,0.0,40.845105000000004
