Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,0.0,0.0,35.304500000000004
vehicle,1,2,0.0,0.0,34.516999999999996
vehicle,1,3,0.0,0.0,34.405
vehicle,1,4,0.0,0.0,35.315
vehicle,1,5,0.0,0.0,37.268
vehicle,1,6,0.0,0.0,40.16075
vehicle,1,7,0.0,0.0,0.0
vehicle,1,8,0.0,0.0,43.377250000000004
vehicle,1,9,0.0,0.0,0.0
vehicle,1,10,0.0,0.0,44.13325000000002
vehicle,1,11,0.0,0.0,43.86375000000001
vehicle,1,12,0.0,0.0,43.80250000000001
vehicle,1,13,0.0,0.0,44.21724999999999
vehicle,1,14,0.0,0.0,44.955749999999995
vehicle,1,15,0.0,0.0,46.5045
vehicle,1,16,0.0,0.0,48.28075
vehicle,1,17,0.0,0.0,50.24462658588439
vehicle,1,18,92.66500000002272,0.0,51.376499999999986
vehicle,1,19,79.72200000001047,0.0,51.74925000000001
vehicle,1,20,252.89943904827018,0.0,52.1255
vehicle,1,21,1138.3940185982262,0.0,50.53824999999999
vehicle,1,22,265.5945609517459,0.0,46.3715
vehicle,1,23,234.78,0.0,42.654605000000004
vehicle,1,24,234.78,0.0,39.91760500000001
