Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,0.0,0.0,0.0
vehicle,1,2,0.0,0.0,0.0
vehicle,1,3,0.0,0.0,0.0
vehicle,1,4,0.0,0.0,0.0
vehicle,1,5,0.0,0.0,0.0
vehicle,1,6,0.0,0.0,50.36072399999998
vehicle,1,7,0.0,0.0,0.0
vehicle,1,8,0.0,0.0,107.465
vehicle,1,9,0.0,0.0,0.0
vehicle,1,10,0.0,0.0,111.52
vehicle,1,11,0.0,0.0,111.66500000000003
vehicle,1,12,0.0,0.0,111.53
vehicle,1,13,0.0,0.0,112.18999999999997
vehicle,1,14,0.0,0.0,112.305
vehicle,1,15,0.0,0.0,114.95
vehicle,1,16,0.0,0.0,118.54
vehicle,1,17,0.0,0.0,122.64500000000004
vehicle,1,18,0.0,0.0,126.125
vehicle,1,19,0.0,0.0,128.84500000000003
vehicle,1,20,0.0,0.0,131.61000000000007
vehicle,1,21,0.0,0.0,128.98
vehicle,1,22,0.0,0.0,120.64500000000004
vehicle,1,23,0.0,0.0,112.82
vehicle,1,24,0.0,0.0,107.44000000000001
