DemandCost,GenerationRevenue,RegUpRev,RegDownRev,RevenueTotal
427549.8528732578,0.0,0.0,15437.085792,-412112.7670812578
419801.7641643818,0.0,0.0,14680.000000000013,-405121.7641643818
444262.2502170763,0.0,0.0,16820.171584000003,-427442.0786330763
461364.893562174,0.0,0.0,15349.080000000002,-446015.813562174
466002.3873836119,0.0,0.0,19038.211584,-446964.1757996119
437008.4131844914,0.0,0.0,16306.916581804653,-420701.49660268676
333422.6999339515,0.0,0.0,16536.2,-316886.4999339515
402633.574886372,0.0,0.0,16029.280000000006,-386604.294886372
498200.74210185156,0.0,0.0,17653.160000000007,-480547.5821018515
517902.6708357291,0.0,0.0,21423.278170757367,-496479.39266497176
505725.01339235256,0.0,0.0,23841.625764958408,-481883.3876273942
476468.4705815976,0.0,0.0,22020.91734895842,-454447.55323263915
455909.19784856855,0.0,0.0,18998.640000000007,-436910.55784856854
326785.3540551038,0.0,0.0,17628.56,-309156.7940551038
320695.0290045029,0.0,0.0,15494.445791999999,-305200.58321250294
334995.4425750505,0.0,0.0,15652.917348958403,-319342.52522609214
628622.8083802756,0.0,0.0,18505.765792000002,-610117.0425882756
502102.2900990896,0.0,0.0,18745.771584000002,-483356.51851508964
432127.73105899023,0.0,0.0,19227.56,-412900.17105899024
449260.2277173091,0.0,0.0,17837.560000000005,-431422.6677173091
329232.05914015457,0.0,0.0,15854.8980363591,-313377.16110379546
414875.94463190855,0.0,0.0,16823.565792,-398052.3788399086
