DemandCost,GenerationRevenue,RegUpRev,RegDownRev,RevenueTotal
[170568.77486110784],[72000.40374124184],[0.0],[10269.208460916692],[-88299.16265894931]
[183322.16013390216],[100644.09467154769],[0.0],[10025.680039030613],[-72652.38542332385]
