netload,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
0.0,8514.0,0.0,28.30026788020686
0.0,8514.0,0.0,28.10383278486444
0.0,8514.0,0.0,16.46587819167866
0.0,8514.0,0.0,371.6207897668362
0.0,8428.86,0.0,6886.967638912731
0.0,8149.789999999999,0.0,10590.982614255765
0.0,8017.350000000001,0.0,0.0
0.0,7527.795,0.0,5757.710987888364
0.0,8055.190000000001,0.0,5728.098109388179
0.0,8031.54,0.0,5623.787386463029
0.0,8038.635,0.0,5767.251753069555
0.0,7974.78,0.0,5674.629293937657
0.0,7918.02,0.0,5742.160109087451
0.0,7790.31,0.0,5731.3783478885225
0.0,7804.5,0.0,5795.689815357522
0.0,7329.135,0.0,5778.645086597457
0.0,7598.745,0.0,6013.301831537509
0.0,7357.515,0.0,5381.392652960091
0.0,8074.11,0.0,6001.389924890448
0.0,7847.069999999999,0.0,5739.54149173596
0.0,8334.26,0.0,5804.876434609492
0.0,8173.440000000001,0.0,5719.57266705094
0.0,8450.145,0.0,16871.099098688384
0.0,8514.0,0.0,75903.42719097831
