Hour,pr_e,pr_fre_u,pr_fre_d
0,31.977485650000002,2.6829038169999997,12.0
1,31.977485650000002,2.668058799,12.0
2,31.977485650000002,2.668058799,12.0
3,31.977485650000002,2.666538261,12.0
4,31.977485650000002,2.660539992,12.0
5,31.977485650000002,2.660691992,12.0
6,31.977485650000002,2.837748565,2.6617541730000003
7,30.21754173,2.6617541730000003,12.0
8,30.21754173,2.659482394,12.0
9,30.21754173,2.6595629869999997,12.0
10,30.21754173,2.659590072,12.0
11,30.21754173,2.659590072,12.0
12,30.21754173,2.659590072,12.0
13,30.21754173,2.660539992,12.0
14,30.21754173,2.661669453,12.0
15,30.21754173,2.661669453,12.0
16,30.273761490000002,2.667376149,12.0
17,30.608314540000002,2.700831454,12.0
18,59.756777189999994,2.839120275,12.0
19,65.9883258,2.839120275,12.0
20,31.991202750000003,2.702681047,12.0
21,31.991202750000003,2.7044437169999997,12.0
22,31.991202750000003,2.666851265,12.0
23,31.991202750000003,2.660539992,12.0
